shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
adidas Ultra 4D Black Purple, adidas, FW7089, 220, 105, 111, 111, 6374fd8803a96e36ed3d3da9, adidas Ultra 4D, Core Black/Core Black/Gold Metallic, 2020-08-13, Drawing from a colorway originally featured on the UltraBoost from 2015 the Ultra 4D 'OG' is defined by its tooling. The shoe's 4D midsole sports a 3D-printed construction in a lattice-like design with a rubber outsole providing traction. The upper's patterned knit construction is supported by a Three-Stripes lacing cage with purple on the external heel counter which provides stability.
adidas Ultra Boost 4.0 Triple Black Nubuck Cage, adidas, F36641, 180, 72, 78, 78, 6374fd8803a96e36ed3d3daa, adidas Ultra Boost 4.0, Core Black/Core Black/Active Red, 2018-12-03, The UltraBoost 4.0 gets a stealthy color palette featuring a ‘Triple Black’ offering that provides a snug sock-like fit thanks to the upper's sleek Primeknit application. The Continental rubber outsole promotes excellent traction while the tonal full-length Boost midsole supports cushioning.
adidas Ultra 4D NASA Halo Silver, adidas, FX7753, 220, 200, 194, 194, 6374fd8803a96e36ed3d3dad, adidas Ultra 4D, Halo Silver/Silver Metallic/Solar Red, 2020-12-03, adidas teamed up with NASA to create the NASA x Ultra 4D 'Halo Silver' in December 2020. The shoe's lightweight running construction emerges with a Primeblue upper made with high-performance recycled materials and finished in Halo Silver. The Three-Stripes lacing cage and external heel counter highlight the look in Silver Metallic with Solar Red branding on the latter. Underfoot the 3D-printed midsole created through a mix of light oxygen and liquid resin provides cushioning while adding further reflective detailing.
adidas Ultra Boost Uncaged Triple White (2017/2021), adidas, BY2549, 180, 92, 80, 78, 6374fd8803a96e36ed3d3db0, adidas Ultra Boost Uncaged, Footwear White/Footwear White/Crystal White, 2017-06-07, The UltraBoost Uncaged 'Triple White' washes out its minimalist running design. Featuring a subtle glitch pattern throughout its knit construction the shoe is supported by a heel counter but it forgoes the usual lacing cage. Silver branding on the heel counter adds a hit of color while the tooling matches the one-tone look up top.
adidas Ultra Boost 1.0 Wool Grey, adidas, S77510, 180, 140, 165, 150, 6374fd8803a96e36ed3d3db3, adidas Ultra Boost 1.0, Adidas-Ultra-Boost-Wool-Grey, 2015-08-01, This was the first Ultra Boost to feature a wool Primeknit upper. The Ultra Boost combines a tonally gray top  white boost midsole a black outsole with a matte silver heel cup  and a black and metal silver logo.
adidas Ultra 4D Core White Almost Lime, adidas, GX6366, 220, 93, 80, 80, 6374fd8803a96e36ed3d3db7, adidas Ultra 4D, Core White/Almost Lime/Silver Metallic, 2021-12-03, Delivering a hybrid runner built with adidas' groundbreaking 3D-printed midsole is the adidas Ultra 4D 'Lemon Twist.' Rendered in a pale yellow finish fine tuned cushioning is featured in the lattice structure. The UltraBoost-inspired upper is made from white Primeknit textile with a subtle green tinge throughout the perforated toe box. The shoe is supported by an external heel counter and a molded midfoot cage with bright yellow three-stripes.
adidas Ultra Boost 1.0 Triple Black, adidas, BB4677, 200, 160, 169, 125, 6374fd8803a96e36ed3d3db9, adidas Ultra Boost 1.0, Core Black/Core Black/Core Black, 2016-12-01, The UltraBoost 1.0 Limited 'Triple Black’ was the first Ultra Boost to feature a black boost midsole. It was also the first time the sneaker was available through the adidas Confirmed app.
adidas Ultra Boost 21 Grey White, adidas, FY0381, 180, 85, 73, 73, 6374fd8803a96e36ed3d3dbf, adidas Ultra Boost 21, Grey Three/Grey Three-Grey Four, 2021-01-28, The UltraBoost 21 'Grey' is a modern performance runner with a neutral look. The shoe's knit upper is built with Primeblue which incorporates Parley Ocean Plastic finished in grey and supported by a Three-Stripes lacing cage and external heel counter both finished tonally. Underfoot a contrasting white Boost midsole includes 6% more Boost capsules than the UltraBoost 20 while a Linear Energy Push system is included for energy return.
adidas Ultra Boost Uncaged Solid Grey Multi-Color, adidas, BB4486, 180, 63, 72, 72, 6374fd8803a96e36ed3d3dc0, adidas Ultra Boost Uncaged, Solid Grey/Core Black, 2017-02-01, The UltraBoost Uncaged 'Multi-Color' features subtle colorful speckling throughout its Primeknit upper. The low-key accents are worked into a primarily black look which includes a sock-like collar and a heel counter. Forgoing a lacing cage the shoe sits atop a white Boost midsole.
adidas Ultra Boost 4.0 DNA White Gold Metallic, adidas, FZ4007, 180, 110, 94, 94, 6374fd8803a96e36ed3d3dc1, adidas Ultra Boost 4.0 DNA, Cloud White/Cloud White/Gold Metallic, 2021-07-01, The UltraBoost 4.0 DNA 'White Gold Metallic' sports an elevated accent on an otherwise neutral look. Built with Primeknit the shoe's upper includes recycled Parley Ocean Plastic and zero virgin polyester in its construction finished in white and secured by a tonal Three-Stripes lacing cage. The molded heel counter provides stability and adds Gold Metallic to the look while underfoot a Boost midsole is included for cushioning. A Continental rubber outsole offers traction.
adidas Ultra Boost 20 Triple Black (W), adidas, FU8498, 180, 75, 65, 65, 6374fd8803a96e36ed3d3dc3, adidas Ultra Boost 20, Core Black/Grey Four/Solar Orange, 2019-12-06, The Wmns UltraBoost 2020 'Triple Black' brings a blacked-out look to its performance running construction. The shoe's Primeknit upper appears entirely in black with a tonal Three-Stripes lacing cage and Fitcounter heel counter supporting the fit. Tailored Fiber Placement stitching further bolsters the design while underfoot a full-length Boost midsole provides cushioning.
adidas Ultra Boost DNA Parley Black (2020), adidas, EH1184, 180, 83, 60, 60, 6374fd8803a96e36ed3d3dc7, adidas Ultra Boost DNA, Core Black/Core Black/Blue Spirit, 2020-06-08, The Parley x UltraBoost DNA 'Core Black' released to help celebrate five years of partnership between adidas and Parley for the Oceans. Built with recycled ocean plastic the shoe's one-piece upper sports a black base accented by wavy blue embroidered detailing throughout. Underfoot a white Boost midsole provides cushioning and contrast with a Continental rubber outsole included for traction.
adidas Ultra Boost 4.0 Bape Camo, adidas, F35097, 250, 189, 179, 179, 6374fd8803a96e36ed3d3dc9, adidas Ultra Boost 4.0, Black/Green/Yellow, 2019-02-02, A collaboration between BAPE and adidas centered around the 2019 Super Bowl the A Bathing Ape x UltraBoost 4.0 'Green Camo' features BAPE's signature camo print throughout its Primeknit construction. A Three-Stripes lacing cage supports the fit as does an external heel counter while underfoot a black full-length Boost midsole provides cushioning. A Continental rubber outsole is included for traction.
adidas Ultra Boost 20 Scarlet Royal Blue, adidas, EG0712, 180, 122, 122, 122, 6374fd8803a96e36ed3d3dca, adidas Ultra Boost 20, White/Scarlet/Team Royal Blue, 2020-06-12, The UltraBoost 20 'Scarlet Blue' brings a patriotic color scheme to its signature performance construction. Built with Primeknit the shoe's white base is accented by scarlet and royal blue embroidered detailing on the lacing cage and forefoot. The same mix of colors emerges on the Fitcounter heel counter while underfoot a larger Boost midsole provides cushioning.
adidas Ultra Boost 20 Geometric Black Grey, adidas, FV8329, 180, 110, 92, 92, 6374fd8803a96e36ed3d3dcb, adidas Ultra Boost 20, Core Black/Core Black/Grey Four, 2020-09-01, The UltraBoost 20 'Geometric Pack - Core Black Grey' released as part of the Geometric Pack. As a result the shoe's upper features a geometric pattern throughout its construction including on the full-length Boost midsole underfoot. The upper itself is built with Primeknit that incorporates Parley Ocean Plastic supported by a Three-Stripes lacing cage and Fitcounter heel counter. A Continental rubber outsole and a Torsion bar provide traction and stability.
adidas Ultra Boost 5.0 DNA NASA Football Blue, adidas, FX7973, 180, 93, 87, 87, 6374fd8803a96e36ed3d3dd3, adidas Ultra Boost 5.0 DNA, Football Blue/Football Blue/Royal Blue, 2020-12-06, NASA teamed up with adidas to create the NASA x UltraBoost DNA 'Football Blue.' The shoe's Primeknit upper is built with Parley Ocean Plastic finished in Football Blue and royal blue in a stylized pattern. Artemis badging on each tongue gives the nod to the NASA program that sets out to send astronauts back to the moon while the usual Three-Stripes lacing cage and external heel counter support the fit. Underfoot a silver full-length Boost midsole provides cushioning.
adidas Ultra Boost S&L Star Wars X-Wing, adidas, FW0536, 180, 105, 77, 77, 6374fd8803a96e36ed3d3dd5, adidas Ultra Boost S&L, Sesame/Active Orange/Carbon​​​​​​, 2019-11-21, Revealed in November 2019 the Star Wars x adidas UltraBoost 'X-Wing Starfighter' commemorates the film franchise's final cinematic episode. Designed to look like the spacecraft in bicolored Primeknit the shoe also features a graphic heel cup and 'Carbon' insignia. Final thematic accents present text reading 'May the Force Be with You' on the pull tab and the ship's blueprint depicted across the Boost midsole.
adidas Ultra Boost 1.0 Undefeated Stars and Stripes, adidas, EF1968, 220, 129, 95, 95, 6374fd8803a96e36ed3d3dd6, adidas Ultra Boost 1.0, White/Red/White, 2019-05-31, A collaboration between adidas and Undefeated the Undefeated x UltraBoost 1.0 'Stars and Stripes' features a subtly patriotic color palette. The shoe's Primeknit upper is supported by a tonal Three-Stripes lacing cage accented by Undefeated's Five Strike logo in scarlet. Hits of blue throughout complete the USA look with the American flag itself on the heel pull-tab. A white Boost midsole provides cushioning.
adidas Ultra Boost Pink Tint (W), adidas, FY6828, 180, 70, 79, 79, 6374fd8803a96e36ed3d3dd7, adidas Ultra Boost, Pink Tint/Pink Tint/Cloud White, 2020-07-01, The Wmns UltraBoost 'Pink Tint' is a sustainable build with a pastel colorway. Built with Parley Ocean Plastic the shoe's upper is supported by a leather midfoot cage and external heel counter both finished tonally. The one-tone look continues onto the Boost midsole underfoot with a white Continental rubber outsole offering the only contrasting color.
adidas Ultra Boost 21 Vivid Red, adidas, FZ1922, 180, 110, 100, 100, 6374fd8803a96e36ed3d3ddc, adidas Ultra Boost 21, Vivid Red/Vivid Red-Core Black, 2020-02-04, A sustainable running shoe the UltraBoost 21 'Vivid Red' emerges with a monochromatic look. The shoe's upper is built with Primeknit that incorporates Parley Ocean Plastic and zero virgin polyester finished in Vivid Red. A tonal Three-Stripes lacing cage and external heel counter support the fit while underfoot a tonal full-length Boost midsole provides cushioning. The only contrast to the look is provided by the Core Black Linear Energy Push system which offers responsiveness.
adidas Ultra Boost DNA Chinese New Year White (2020), adidas, FW4313, 180, 140, 113, 113, 6374fd8803a96e36ed3d3ddf, adidas Ultra Boost DNA, Crayon White/Crayon White/Gold Metallic, 2019-01-23, Releasing to celebrate the Year of the Rat the UltraBoost OG 'Chinese New Year' features unique graphic prints. Built with Primeknit the shoe's upper appears in white with a tiger on the vamp and a lotus flower on the external heel counter highlighting the design. Further designs emerge on the heel of the Boost midsole which provides cushioning giving way to a black Continental rubber outsole for traction.
adidas Ultra Boost 6.0 Non Dyed Parley, adidas, FZ0250, 180, 95, 100, 100, 6374fd8803a96e36ed3d3de0, adidas Ultra Boost 6.0, Non Dyed/Non Dyed/Non Dyed, 2021-04-24, The Parley x UltraBoost 6.0 DNA 'Non Dyed' is a performance running shoe with a sustainable construction. The shoe's upper is built with Primeknit that includes Parley Ocean Plastic and zero virgin polyester. The neutral look is supported by a Three-Stripes lacing cage and external heel counter built with recycled fishing nets while underfoot the full-length Boost midsole includes fused energy capsules with a Continental rubber outsole offering traction.
adidas Ultra Boost DNA What The Core Black, adidas, FW8711, 180, 84, 79, 79, 6374fd8803a96e36ed3d3de5, adidas Ultra Boost DNA, Core Black/Cloud White/Solar Red, 2020-11-01, The UltraBoost 2.0 DNA 'What The - Core Black' is a lifestyle runner with a bold colorway. Built with Primeknit the shoe's upper features a vibrant mix of teal orange green and black with purple on the heel matched by the Three-Stripes lacing cage. An external heel counter provides stability while underfoot a full-length Boost midsole gives way to a Continental rubber outsole for traction.
adidas Ultra Boost 4.0 Game of Thrones Targaryen Dragons, adidas, EE3709, 200, 80, 76, 76, 6374fd8803a96e36ed3d3de8, adidas Ultra Boost 4.0, Black/Grey/White, 2019-03-22, The Game of Thrones x UltraBoost 4.0 'House Targaryen Dragons' released in March 2019 as part of a larger footwear collection. Paying tribute to Daenerys' dragons the shoe's Primeknit upper appears in a fiery mix of scarlet and orange on the forefoot with black on the heel. More solid black emerges on the Three-Stripes lacing cage and external heel counter with 'Fire and Blood' on the heel tag. Underfoot a black Boost midsole gives way to a black Continental rubber outsole.
adidas Ultra Boost Leather White, adidas, EF1355, 180, 98, 83, 59, 6374fd8803a96e36ed3d3de9, adidas Ultra Boost, Footwear White/Footwear White/Footwear White, 2019-11-27, The adidas UltraBoost Leather imbues the premium running shoe with a retool reflecting modern streetwear. Issued in November 2019 this variant's optimized upper flaunts the Three-Stripes logo stitched on the classic midfoot cage a reinforced toe box and durable counter. Specialized logotypes adorn the tongue and heel. A bouncy Boost midsole and Continental Rubber outsole offer support and cutting-edge style.
adidas Ultra Boost 4.0 DNA Hearts Pack White (W), adidas, GZ9232, 180, 127, 70, 70, 6374fd8803a96e36ed3d3dea, adidas Ultra Boost 4.0 DNA, Cloud White/Chalk White-Solar Red, 2021-01-15, The Wmns UltraBoost 4.0 DNA 'White Hearts' sports vibrant hits of color on its performance running construction. The shoe's upper is built with Primeknit finished in white and highlighted by Solar Red on the heel strip. More color marks the Three-Stripes lacing cage which sports three hearts on the lateral side. Underfoot the white Boost midsole sports further hearts on the medial side with a Continental rubber outsole included for traction.
adidas Ultra Boost 2020 ISS US National Lab Dash Grey, adidas, EG0755, 180, 120, 102, 102, 6374fd8803a96e36ed3d3dec, adidas Ultra Boost 2020, Dash Grey/Grey Three/Blue Violet Metallic, 2019-12-05, With futuristic flair adidas and NASA's ISS US National Lab collaborated on an innovative UltraBoost 2020 collection to be tested in space. Released in December 2019 this version boasts a grey Primeknit bootie with delicate weaves bolstering the toe an engineered Three-Stripes midfoot cage and a 3D frame securing the neoprene heel. A Boost midsole in glimmering blue and a rubber outsole provide traction and control.
adidas Ultra Boost 4.0 Game of Thrones Nights Watch, adidas, EE3707, 180, 82, 48, 48, 6374fd8803a96e36ed3d3ded, adidas Ultra Boost 4.0, Grey/Black/White, 2019-03-22, The Game Of Thrones x UltraBoost 4.0 'Night's Watch' released as part of a larger collection in March 2019. Inspired by the men who protect the Wall the shoe's Primeknit upper appears in a patterned mix of black and grey with white on the toe overlay and 'Night's Watch' heel tag. A Three-Stripes lacing cage and external heel counter support the fit with a white Boost midsole and prominent outsole pattern providing cushioning and traction. 'Take the Black' appears on the aglets with 'Night Gathers and Now My Watch Beings' on the inside of the tongue.
adidas Ultra Boost 20 White Iridescent, adidas, FW8721, 180, 72, 75, 74, 6374fd8803a96e36ed3d3df0, adidas Ultra Boost 20, Cloud White/Cloud White/Core Black, 2020-06-07, The UltraBoost 20 'White Iridescent' features a neutral look with an unexpected accent. The shoe's upper is built with at least 50% Parley Ocean Plastic finished in white and supported by a Three-Stripes lacing cage that sports iridescent detailing. The Boost midsole underfoot also sports an iridescent finish giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 1.0 Base Green Olive, adidas, AF5837, 180, 141, 125, 125, 6374fd8803a96e36ed3d3df1, adidas Ultra Boost 1.0, Base Green, 2015-09-09, This first iteration of the Adidas Ultra Boost runner was introduced in September 2015 with a militant olive green colorway. The top and mid-foot structure of the shoe Primeknit are completed in different shades of green contrasting discreet orange on the adidas trefoil tongue tags. The white boost which provides energy return and a padded ride is shielded against a black rubber outsole.
adidas Ultra Boost 4.0 DNA Hearts Pack Black, adidas, GZ9227, 180, 113, 100, 100, 6374fd8803a96e36ed3d3df9, adidas Ultra Boost 4.0 DNA, Core Black/Carbon-Solar Red, 2021-01-15, The UltraBoost 4.0 DNA 'Black Hearts' sports an almost-monochromatic look that's subtly accented by its branding. Built with Primeknit the shoe's upper appears in black supported by a Three-Stripes lacing cage highlighted by blue green and red hearts on the lateral side. More hearts mark the medial side but they appear on the side wall of the Boost midsole which provides cushioning.
adidas Ultra Boost Summer.Rdy Hirocoledge Tokyo, adidas, FX0031, 180, 76, 95, 92, 6374fd8803a96e36ed3d3dfb, adidas Ultra Boost, Cloud White/Core Black/Signal Pink, 2020-06-11, The Hirocoledge x UltraBoost Summer.Rdy 'Tokyo' released as part of a collaboration with the Japanese fashion brand. The shoe's knit upper is built with Primeblue which incorporates at least 50% Parley Ocean Plastic overlaid by semitranslucent textile at the toe box and quarter panel. Black Three-Stripes contrast the side wall while underfoot a vibrant Boost midsole provides cushioning.
adidas Ultra Boost 20 Black Gold White, adidas, EE4393, 180, 101, 88, 88, 6374fd8803a96e36ed3d3dfd, adidas Ultra Boost 20, Core Black/Gold Metallic/Solar Red, 2020-03-12, The UltraBoost 2020 'Gold Metallic' features a two-tone colorway with elevated accents. The performance runner is built with Primeknit finished in black and highlighted by Gold Metallic on the Three-Stripes and Fitcounter heel counter. An elastane heel supports the fit while underfoot a white Boost midsole provides cushioning and contrast. A Continental rubber outsole is included for traction.
adidas Ultra Boost 1.0 Black Reflective (2015), adidas, AQ5561, 180, 107, 96, 96, 6374fd8803a96e36ed3d3dfe, adidas Ultra Boost 1.0, Core Black/Running White, 2015-11-30, The UltraBoost 1.0 Limited 'Reflective' features a mix of core black and white on the gradient Primeknit upper with 3M reflective accents a white Continental outsole and a white Boost midsole. It was released along with four other UltraBoosts in October 2015.
adidas Ultra Boost DNA Marimekko (W), adidas, GZ8686, 180, 96, 76, 76, 6374fd8803a96e36ed3d3dff, adidas Ultra Boost, Core Black/Cloud White/Core Black, 2021-06-15, Featuring a sustainable build the Marimekko x Wmns UltraBoost DNA 'Räsymatto Dot' emerges with a stylized two-tone look. Created with the help of the Finnish design house the Primeknit upper includes Parley Ocean Plastic finished with a black and white polka print. A molded TPU heel counter provides stability with a Three-Stripes cage supporting the lacing system. Underfoot full-length Boost offers cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 6.0 Crew Blue, adidas, FV7829, 180, 108, 109, 109, 6374fd8803a96e36ed3d3e00, adidas Ultra Boost 6.0, Non Dyed/Non Dyed/Crew Blue, 2021-04-27, A performance running shoe the UltraBoost 6.0 'Crew Blue' emerges with a sustainable build. Constructed in part with Parley Ocean Plastic the shoe's Primeknit upper sports Crew Blue fibers throughout its design while the Three-Stripes lacing cage and external heel counter incorporate recycled fishing nets. Underfoot full-length Boost offers cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 3.0 Multi-Color, adidas, CG3004, 200, 160, 149, 149, 6374fd8803a96e36ed3d3e01, adidas Ultra Boost 3.0, Core Black/Multi-Color, 2017-06-28, The UltraBoost 3.0 Limited 'Multi-Color' is defined by the vibrant multicolor print that runs through its Primeknit upper. A solid black lacing cage and heel counter support the fit while a white Boost midsole provides cushioning and contrast. A black Continental rubber outsole finishes off the design.
adidas Ultra Boost 4.0 Bape Camo Black, adidas, G54784, 250, 172, 139, 139, 6374fd8803a96e36ed3d3e02, adidas Ultra Boost 4.0, BLACK/CLOUD WHITE/CORE BLACK, 2019-02-02, The A Bathing Ape x UltraBoost 4.0 'Black Camo' released as part of a collaboration from adidas and A Bathing Ape for the 2019 Super Bowl. The shoe's Primeknit upper appears in BAPE's camo print finished in a greyscale colorway. A Three-Stripes lacing cage and external heel counter support the fit with a full-length Boost midsole and Continental rubber outsole providing cushioning and traction.
adidas Ultra Boost Uncaged Lab Off White, adidas, FZ3981, 180, 91, 94, 94, 6374fd8803a96e36ed3d3e03, adidas Ultra Boost Uncaged Lab, Off White/Cloud White/Tech Indigo, 2021-08-13, Revamp your lifestyle runner with the adidas UltraBoost Uncaged LAB 'Off White'. Linen laces tie down the ivory-colored Primeknit upper made with environmentally friendly Tencel and accented with white embroidered three-stripes. Extra dyed multicolor accents are featured on the woven tongue tag and heel counter. Responsive cushioning from a full-length Boost midsole is featured and supported by a Continental Better Rubber outsole made with a blend of 70% natural rubber 20% virgin rubber and 10% conventional rubber.
adidas Ultra Boost DNA Chinese New Year Black (2020), adidas, FW4321, 150, 79, 69, 69, 6374fd8803a96e36ed3d3e04, adidas Ultra Boost DNA, Core Black/Core Black/Gold Metallic, 2019-01-23, Releasing for the Year of the Rat the UltraBoost DNA 'Chinese New Year - Blue Boost' is highlighted by its tooling. Built with Primeknit the upper appears primarily in black supported by a tonal Three-Stripes lacing cage and accented by the no-sew overlay on the toe. A leather heel counter is included for stability while underfoot the full-length Boost midsole includes the blue feathers of a crane's wings.
adidas Ultra Boost DNA Mid Patrick Mahomes, adidas, FZ5491, 220, 99, 89, 89, 6374fd8803a96e36ed3d3e08, adidas Ultra Boost DNA Mid, Maroon/White/Black, 2020-12-09, Drawing from Patrick Mahomes' college alma mater the Pat Mahomes x UltraBoost Mid 'Texas Tech' is a PE colorway for the Super Bowl and NFL MVP. The shoe's upper is built with Primeknit finished in red black and white with white Three-Stripes on the quarter panel. Tongue and heel pull-loops provide easy on and off while an external heel counter offers stability. Underfoot a white full-length Boost midsole is included for cushioning.
adidas Ultra Boost DNA Cloud White (W), adidas, FW4901, 180, 115, 90, 80, 6374fd8803a96e36ed3d3e09, adidas Ultra Boost DNA, Cloud White/ Cloud White/ Chalk White, 2020-03-15, The Wmns UltraBoost DNA 'Cloud White' features a neutral colorway on its performance running construction. Built with Primeknit the upper appears in white with a leather midfoot cage worked into the lacing system. The tongue and heel counter emerge in off-white suede while underfoot a Boost midsole provides cushioning. A Continental rubber outsole is included for traction.
adidas Ultra Boost 4.0 Game of Thrones House Stark, adidas, EE3706, 180, 88, 77, 77, 6374fd8803a96e36ed3d3e0d, adidas Ultra Boost 4.0, Grey/Black/Grey, 2019-03-22, The Game of Thrones x UltraBoost 4.0 'House Stark' released as part of the Game of Thrones collection in March 2019. The shoe's Core Black and grey colorway gives the nod to the Stark's sigil colors with the Primeknit construction supported by an external heel counter and Three-Stripes lacing cage. The heel tag sports 'Winter is Coming' while fleece emerges on the inner sleeve. Underfoot a grey Boost midsole gives way to a treaded outsole to complete the winterized build.
adidas Ultra Boost 4.0 Grey Three, adidas, BB6167, 180, 134, 171, 125, 6374fd8803a96e36ed3d3e0f, adidas Ultra Boost 4.0, , 2017-11-17, Featuring a Grey Two finish throughout the upper the UltraBoost 4.0 'Grey' sports a Primeknit upper supported by a tonal lacing cage and heel counter. Underfoot a white Boost midsole provides cushioning and contrast giving way to a black Continental rubber outsole. The knit upper itself sports a varied construction for an adaptable fit.
adidas Ultra Boost DNA Yuanxiao, adidas, FX1061, 180, 99, 84, 84, 6374fd8803a96e36ed3d3e10, adidas Ultra Boost DNA, Core Black/Core Black/Scarlet, 2020-02-08, The UltraBoost DNA 'Floral' released to celebrate Lunar New Year. Built with a virtually seamless upper the shoe features a series of floral graphics throughout its construction with similar designs on the Three-Stripes lacing cage. An external heel counter is included for stability while underfoot a black Boost midsole provides cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 21 Primeblue Parley Non-Dyed, adidas, FY0836, 180, 79, 85, 85, 6374fd8803a96e36ed3d3e11, adidas Ultra Boost 21 Primeblue, Non-Dyed/Cloud White/Cream White, 2021-04-01, Featuring a sustainable construction the UltraBoost 21 Primeblue 'Non Dyed' emerges with a clean colorway. The shoe's upper is built with Primeknit that incorporates Parley Ocean Plastic and zero virgin polyester undyed and supported by a tonal Three-Stripes lacing cage. An external heel counter is included for stability while underfoot full-length Boost provides cushioning working with an LEP Torsion System for energy return.
adidas Ultra Boost 1.0 NERF, adidas, GX2944, 190, 64, 67, 67, 6374fd8803a96e36ed3d3e15, adidas Ultra Boost 1.0, Chalk White/Chalk White/Solar Yellow, 2021-12-14, Including the color theme of the iconic toy brand is the adidas UltraBoost 1.0 DNA 'Nerf.' Composed of 50% Parley Ocean Plastic and 50% recycled polyester the Primeknit textile upper features a Chalk White base with an external black heel counter and mismatched accents in blue coral and neon green. A full-length Boost midsole offers responsive cushioning painted blue and supported by a black Stretchweb outsole made with grippy Continental Rubber.
Nike Air Max 97 Ultra 17 Skepta, Nike, AJ1988-900, 180, 228, 250, 250, 6374fd8803a96e36ed3d3e17, Nike Air Max 97 Ultra 17, Multi-Color/Black-Vivid Sulfur, 2017-09-02, A collaboration with rapper Skepta the Skepta x Air Max 97 Ultra 17 'Skepta' features a rose gold and Vivid Sulfur upper inspired by Skepta's travels to Morocco. The iridescent wavy upper is supported by a yellow Max Air unit a combination modeled after the Air Tuned Max 99 which was the first shoe Skepta ever bought for himself. Braided detailing appears down the heel pull-loop with SK Air branding giving the nod to the collaboration.
adidas Ultra Boost Solar Yellow (2019), adidas, EH1100, 180, 85, 81, 81, 6374fd8803a96e36ed3d3e18, adidas Ultra Boost, Solar Yellow/Solar Yellow/Core Black, 2019-10-03, The 2019 edition of the UltraBoost 1.0 Retro 'Solar Yellow' brings back the running shoe’s eye-catching colorway from 2015. Like the original this retro release features a neon yellow Primeknit upper with contrasting black yarns woven into the breathable knit construction. The same black and yellow hues are used on the midfoot cage while the full-length Boost midsole is rendered in classic white.
adidas Ultra Boost DNA Black Purple, adidas, FU9993, 180, 108, 105, 105, 6374fd8803a96e36ed3d3e1a, adidas Ultra Boost DNA, Core Black/Core Black/Gold Metallic, 2020-02-11, The UltraBoost DNA 'Black History Month' released for Black History Month 2020. The shoe's Primeknit upper appears in a gradient mix of black and purple with the same finish on the Three-Stripes lacing cage. An external heel counter is included for stability while underfoot the gradient full-length Boost midsole provides cushioning. A rubber outsole provides traction.
adidas Ultra Boost 3.0 Black Multi-Color, adidas, G54001, 180, 157, 140, 139, 6374fd8803a96e36ed3d3e1b, adidas Ultra Boost 3.0, Core Black/Glow Green/Core Black, 2019-09-01, The UltraBoost 3.0 'Multicolor Static' weaves in brightly colored yarns into the predominantly black Primeknit upper. Matching black is used on the midfoot cage external heel counter and full-length Boost midsole the latter providing lightweight and responsive cushioning for a smooth ride. The sneaker is finished with a grippy Continental Rubber outsole.
Nike Air Max 1 Ultra Air Max Day Red (2017), Nike, 908091-100, 120, 175, 159, 159, 6374fd8803a96e36ed3d3e1c, Nike Air Max 1 Ultra, White/University Red-Neutral Grey-Black, 2017-03-16, The Nike Air Max 1 Ultra 2.0 'Air Max Day' dropped in 2017 marking the 30th anniversary of the retro silhouette. Finished in the Air Max 1’s OG white and University Red colorway the updated model showcases streamlined no-sew overlays in neutral grey along with a cored-out Nike Ultra sole for reduced weight. ‘3.26’ tongue tags make up the finishing touch.
adidas Ultra Boost 3.0 Triple White, adidas, BA8841, 180, 300, 260, 160, 6374fd8803a96e36ed3d3e1d, adidas Ultra Boost 3.0, White/White/White, 2016-12-06, The washed-out look of the UltraBoost 3.0 'Triple White' was one of the first eleven colorways of the silhouette. The Primeknit upper is supported by a tonal lacing cage and heel counter matched underfoot by a Boost cushioning unit and Continental rubber outsole.
adidas Ultra 4D A Ma Maniere Black, adidas, G55274, 220, 240, 200, 200, 6374fd8803a96e36ed3d3e20, adidas Ultra 4D, Black/Black/Black, 2021-09-04, The A Ma Maniére x adidas Ultra 4D 'Black' is a design in partnership with the Atlanta-based retailer. It features a stealthy colorway of the running shoe built with new-age tooling. Seventeen years of running data is used in the 3-D printed midsole and is built with a blend of light oxygen and liquid resin to give precisely tuned cushioning with each step. The upper is black Primeknit with a tonal suede midfoot cage and a gunmetal external heel counter. Mismatched tongue tags showcase an adidas logo on the left shoe and A Ma Maniére branding on the right.
adidas Ultra Boost S&L Pride (2020), adidas, FY5347, 180, 85, 82, 82, 6374fd8803a96e36ed3d3e21, adidas Ultra Boost S&L, Cloud White/Core Black/Gold Metallic, 2020-06-01, Releasing ahead of Pride Month 2020 the UltraBoost S&L 'Pride' features a series of rainbow hues on its signature Three-Stripes lacing cage. The elevated construction sports leather and suede overlays on its white mesh base while underfoot a white Boost midsole provides cushioning giving way to a black Continental rubber outsole.
adidas Ultra Boost 2019 Core Black Grey Five (W), adidas, G54014, 180, 82, 67, 67, 6374fd8803a96e36ed3d3e22, adidas Ultra Boost 2019, Core Black/Grey Five/Solar Orange, 2019-01-01, A women's shoe the Wmns UltraBoost 19 'Core Black' features a simple colorway. The shoe's Primeknit 360 upper is designed for an adaptive fit with a tonal Three-Stripes lacing cage supporting the fit. An external Fitcounter heel counter provides stability while underfoot a white Boost midsole provides cushioning and contrast. A Torsion bar is included for stability with a Continental rubber outsole included for traction.
