shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
New Balance 574 Stray Rats Red, New Balance, ML574RAT, 100, 100, 105, 105, 6374fd7403a96e36ed3d361b, New Balance 574, Red/Green/Pink, 2021-01-08, Made in collaboration with the streetwear brand the Stray Rats x 574 'Red' emerges with their bold aesthetic. Built with nylon and textured suede the shoe's upper appears in red purple and green with leather on the heel patch and 'N' branding. Stray Rats branding marks the heel patch custom sockliner and woven tongue tag while a white external heel counter offers stability. Underfoot an EVA midsole with an Encap rim provides cushioning.
New Balance 990v5 Grey White, New Balance, M990JS5, 175, 159, 170, 170, 6374fd7403a96e36ed3d361d, New Balance 990v5, Grey/White, 2022-01-21, Made free of natural materials or animal byproducts the New Balance 990v5 Made In USA Vegan 'Grey' pairs a neutral monochrome finish with a composite build. Its' upper has a breathable mesh base with synthetic nubuck overlays and a metallic silver 'N' logo. A translucent TPU strap reinforces the collar while reflective detailing offers enhanced visibility in low-light conditions. It's built on a lightweight ENCAP midsole with a soft EVA core and a durable polyurethane rim.
New Balance 574 Bodega Legacy Departure, New Balance, U574LGD1, 130, 81, 92, 92, 6374fd7403a96e36ed3d3620, New Balance 574, Amparo Blue/Wet Weather, 2022-07-15, Two Boston brands one vision. The Bodega x New Balance 574 Legacy ‘Internationally Known Locally Respected’ elevates a heritage silhouette with a rich mix of materials. Featuring fuzzy suede overlays in bright blue ventilated mesh and a collar lining in sunny yellow the 'N' and 'New Balance' branding stand out on the quarter panel and heel tab in metallic silver. Underfoot grippiness and traction for the trails are delivered via an ENCAP midsole atop a lugged rubber outsole.
New Balance 992 Yellow Grey, New Balance, M992BB, 175, 270, 271, 271, 6374fd7403a96e36ed3d3622, New Balance 992, Yellow/Grey, 2020-06-01, The 992 'Gold Cream' features a vibrant look on its performance running construction. Built with a mix of mesh and suede the shoe's gold upper is complemented by hits of grey. An 'N' logo stands out on the side wall while underfoot a two-tone Abzorb midsole provides cushioning. A black rubber outsole is included for traction.
New Balance 327 Olive, New Balance, MS327CPE, 100, 85, 90, 90, 6374fd7403a96e36ed3d3626, New Balance 327, Olive/White, 2020-08-18, Inspired by New Balance's 70s archive the 327 'Oak Leaf Green' released in August 2020. Built with nylon and suede the upper appears primarily in Oak Leaf Green with Munsell White bringing contrast to the oversized 'N' branding. The foam midsole provides cushioning underfoot with a lugged rubber outsole providing traction while adding a final retro touch to the design.
New Balance 827 Abzorb Aime Leon Dore Yellow, New Balance, ML827ADD, 150, 245, 255, 255, 6374fd7403a96e36ed3d362c, New Balance 827 Abzorb, Yellow/Multi, 2020-03-13, The Aimé Leon Dore x 827 'Yellow' released as part of a larger collaboration with the New York City streetwear brand. The shoe's upper is built with a white mesh base overlaid by vibrant synthetic suede. A heel pull-loop provides easy on and off while adding further color with 'ALD' branding on the heel and custom sockliner. Abzorb and a TPU stability web support the fit underfoot.
New Balance 327 Concepts Cape, New Balance, MS327CSC, 140, 138, 97, 97, 6374fd7403a96e36ed3d3637, New Balance 327, Cranberry/White-Lime, 2020-08-13, The Concepts x 327 'Cape' released as part of a collaboration with the Boston retailer. Built with a mix of nylon and suede the upper appears in red inspired by Cap Cod's cranberry bogs and the Cape Codder cocktail. The green hit on the midsole adds a further callout to the drink while co-branding marks the tongue tag. Underfoot the lugged rubber outsole sports an icy blue finish.
New Balance 550 Sea Salt Black, New Balance, BB550LM1, 100, 224, 175, 175, 6374fd7403a96e36ed3d364f, New Balance 550, Sea Salt/Black, 2022-04-07, Featuring a classic two-tone look the 550 'Sea Salt Black' is a retro basketball shoe. Built with leather the shoe's upper appears in white with tonal suede overlaying the forefoot and a microperforated midfoot overlay offering breathability. The branding adds contrast in black including the signature 'N' logo on the side wall while underfoot an EVA wedge in the rubber cupsole offers cushioning. A black rubber outsole is included for traction.
New Balance 550 Sea Salt Varsity Gold, New Balance, BB550LA1, 120, 139, 113, 113, 6374fd7403a96e36ed3d3650, New Balance 550, Sea Salt/Varsity Gold, 2021-05-07, The 550 'Varsity Gold' features a retro two-tone look on its retro basketball construction. The shoe's leather upper sports a white base with Varsity Gold bringing color to the branding quarter panel and tongue lining. Tonal seude overlays the forefoot with microperforations on the midfoot overlay offering breathability. Underfoot a rubber cupsole anchors the build housing an EVA wedge visible on the medial side for cushioning.
New Balance 990v3 Bodega Here To Stay, New Balance, M990BD3, 220, 225, 190, 190, 6374fd7403a96e36ed3d3651, New Balance 990v3, Kangaroo/Caribou, 2021-06-16, Also known as the 'Anniversary' the Bodega x 990v3 Made In USA 'Here to Stay' celebrates 15 years of Bodega. Built with a mesh base the shoe's upper is overlaid by suede finished in subdued hues and complemented by 'N' branding on the quarter panel. Molded eyelets add red to the look with teal provided by the textile collar lining. The heel includes Bodega branding with '2006' embroidered on the left shoe and '2021' on the right. Underfoot an Encap midsole and gum rubber outsole support the fit.
New Balance FuelCell RC Elite v2 SI Stone Island TDS, New Balance, MSRCELTD, 220, 259, 276, 276, 6374fd7403a96e36ed3d3655, New Balance FuelCell RC Elite v2 SI, New Balance White/Red, 2021-10-12, Kicking off a long-term creative partnership between the Italian menswear label and American sportswear brand is the Stone Island x New Balance FuelCell RC Elite 'White.' This performance running shoe features a full-length carbon fiber plate and a propulsive FuelCell Foam midsole with textured sidewalls with a subtle cream finish. The neutral hue is repeated on the upper with tearaway detailing revealing an ultra-breathable mesh underlay with mismatched branding on the vamp. Stone Island's red compass logo is on the left shoe with the New Balance logo on the right with the same symmetry in the tongue with inscribed text reading 'Stone Island Product Research' and 'Tokyo Design Studio'
New Balance 2002R Deep Ocean Grey Slate, New Balance, M2002RHC, 130, 126, 108, 108, 6374fd7403a96e36ed3d3656, New Balance 2002R, Deep Ocean Grey/Slate/White, 2022-01-26, Taken from the four-piece 'Suede Pack' the New Balance 2002R 'Hazy Blue' combines tonal colorways of mesh and suede. A subdued shade of blue is featured throughout the layered upper with a signature 'N' logo in metallic silver. It's built on a lightweight ABZORB midsole with N-ergy cushioning in the heel and deep flex grooves built into a durable rubber outsole in a soft pink finish.
New Balance RC 1300 Kith 10th Anniversary Antler, New Balance, MS1300K3, 165, 170, 157, 157, 6374fd7403a96e36ed3d3657, New Balance RC 1300, Antler, 2021-07-10, The Ronnie Fieg x RC 1300 '10th Anniversary - Antler' dropped to celebrate a decade of Kith. Built with a mix of mesh and pigskin suede the shoe's upper appears in a subdued palette with the contrasting 'N' branding on the side wall incorporating Kith's monogram print in a debossed fashion. The right forefoot adds a Pegasus graphic with 'NB' on the left while further co-branding marks the mismatched leather heel patches. Underfoot an Encap Reveal midsole offers cushioning giving way to a Vibram outsole for traction.
New Balance 550 White Multicolor, New Balance, BB550CL1, 100, 147, 132, 132, 6374fd7403a96e36ed3d365b, New Balance 550, White/Multicolor, 2021-05-22, A retro basketball shoe the 550 'Oak Leaf Green Red' emerges with vibrant accents. The shoe's upper is built with a white leather base highlighted by red 'N' branding on the side wall and a green padded-mesh collar. The tongue tag adds yellow to the look with navy leather on the heel. Underfoot a rubber cupsole with an EVA wedge is included for cushioning giving way to a rubber outsole for traction.
New Balance 237 Casablanca Red Monogram, New Balance, MS237CBB, 170, 80, 74, 74, 6374fd7403a96e36ed3d365e, New Balance 237, White/Red/Green, 2021-05-28, The Casablanca x 237 'Red Monogoram' is a 70s-inspired lifestyle silhouette. Made with the help of Casablanca the shoe's upper is built with perforated leather finished in white and overlaid by textile which features inspiration from the brand's monogram jacquard. The woven tongue tag which runs the length of the tongue sports a laurel print while underfoot an EVA midsole and studded rubber outsole anchor the build.
New Balance Vision Racer Jaden Smith Grey, New Balance, MSVRCJSD, 150, 94, 85, 60, 6374fd7403a96e36ed3d3661, New Balance Vision Racer, Grey/Silver/Grey, 2021-06-18, The Jaden Smith x Vision Racer 'Grey Silver' is a collaborative look with a bold construction. The shoe's vegan-friendly build incorporates grey mesh made with recycled polyester overlaid by tonal synthetic for support. 'Vision Racer' appears around the base of the shoe with silver 'N' branding worked into the side wall. Underfoot an exaggerated EVA Regrind midsole provides cushioning giving way to a translucent outsole that sports 'Do You See It Yet?'
New Balance 327 Casablanca, New Balance, MS327CAB, 130, 129, 110, 110, 6374fd7403a96e36ed3d3665, New Balance 327, Munsell White/Holly Green, 2021-02-27, A collaboration between the French menswear label and Boston sportswear brand the Casablanca x 327 'Munsell White Green' emerges with unique detailing throughout its retro-inspired construction. Built with leather the shoe's upper sports a white base with the textile overlays highlighting the look via Casablanca's jacquard monogram print. The lateral side includes an oversized 'N' logo while underfoot a foam midsole gives way to a green studded rubber outsole that offers traction.
New Balance OMN1S Kawhi Leonard Sunrise, New Balance, BBOMNXA2, 140, 73, 71, 49, 6374fd7403a96e36ed3d3669, New Balance OMN1S, Black/White-Yellow-Pink, 2020-03-26, The OMN1S 'Sunrise' released alongside two similarly styled colorways. A follow-up to the Sunset Pack the shoe features a mismatched look with yellow on the left shoe and pink on the right. Built with FitWeave both uppers are supported by black FuelCell midsoles underfoot.
New Balance 327 Coco Gauff (W), New Balance, WS327CO1, 90, 100, 113, 113, 6374fd7403a96e36ed3d366d, New Balance 327, New Balance White/Impulse Pink, 2021-08-26, The American tennis star Coco Gauff inspired this New Balance women’s 327 ‘White Impulse' which combines colorful ‘90s flair with pink and gold accents. White leather overlays on the upper feature two color blocks the lateral in white textile with an oversized pink 'N' and the other side embellished with gold chains against a crimson textile background. A solid white EVA midsole creates lightweight cushioning while a studded rubber outsole makes for sturdy traction.
New Balance Vision Racer Jaden Smith Black Pink, New Balance, MSVRCJSH, 150, 111, 107, 107, 6374fd7403a96e36ed3d3671, New Balance Vision Racer, Black/Black/Pink, 2021-01-29, New Balance teamed up with the actor and musician to create the Jaden Smith x Vision Racer 'Black Pink.' Combining elements of the X-Racer and 1700 two of Smith's favorite silhouettes the shoe emerges with a synthetic leather and nubuck construction on the upper finished almost entirely in black. The tonal look continues onto the EVA Regrind midsole which incorporates an exaggerated segmented construction. 'Vision Racer' in pink emerges through the icy translucent rubber outsole to complete the look.
New Balance 990v3 Black Green Yellow, New Balance, M990CP3, 180, 136, 150, 150, 6374fd7403a96e36ed3d3677, New Balance 990v3, Black/Green, 2021-11-30, Adding color-popped accents to a neutral colorway of the lifestyle runner that initially debuted in 2012 is the New Balance 990v3 Made In USA 'Black Green.' The upper is crafted from breathable black mesh with forest green suede overlays at the forefoot and heel. A reflective silver 'N' logo outlined in yellow and green decorates the black suede quarter-panel overlay with lightweight cushioning provided by New Balance's ENCAP midsole with a plush EVA core and durable polyurethane rim.
New Balance 327 Atmos Realtree, New Balance, MS327ART, 120, 145, 139, 139, 6374fd7403a96e36ed3d367a, New Balance 327, Orange/Black/Realtree, 2022-02-04, Bringing together the Japanese retailer with the Boston-based sportswear brand again is the Realtree x atmos x new Balance 327 'Camo.' The outdoors and hunting inspired the theme of the progressive lifestyle runner with a Realtree EDGE camouflage pattern throughout the canvas upper orange suede eyestay foorefoot overlay and webbing pull tab with hairy brown suede on the heel overlay. A black 'N' logo decorates the sneaker's lateral side and an off-white EEVA midsole is supported by a lugged rubber outsole inspired by the 355 trail running shoe.
New Balance 992 PaperBoy Fried Egg, New Balance, M992PB1, 260, 419, 366, 366, 6374fd7403a96e36ed3d367b, New Balance 992, White/Natural/Yellow, 2021-01-30, Made with the help of the Parisian eatery the Paperboy Paris x 992 Made in USA 'Fried Egg' reflects their favorite protein. Built with a mesh base the shoe's upper is overlaid by suede finished in a neutral series of hues. The eyestay sports a stitched construction and a yellow accent while reflective detailing marks the 'N' logo on the side wall. The heel includes Paperboy's logo while underfoot Abzorb provides cushioning.
New Balance 550 Aime Leon Dore White Red, New Balance, BB550AE1, 130, 407, 428, 428, 6374fd7403a96e36ed3d367f, New Balance 550, White/Red, 2020-10-09, New Balance teamed up with the New York menswear brand to create the Aimé Leon Dore x 550 'Red.' Originally released in 1989 the retro basketball shoe emerges with an off-white leather construction on the upper with hits of red and black throughout. The tongue tag includes Aimé Leon Dore branding matched by the overlay on the heel of the left shoe while a pre-yellowed midsole supports the fit underfoot.
New Balance 992 JJJJound Grey, New Balance, M992J2, 260, 880, 750, 750, 6374fd7403a96e36ed3d3680, New Balance 992, Brown/Black, 2020-08-07, The JJJJound x 992 released as part of a collaboration with the Montreal creative studio. Featuring a neutral look the shoe's upper is built with a mix of mesh and suede contrasted by white laces that secure the fit. The eyelets inner lining and branding complement the design in black with the classic 'N' logo worked into the side wall. Underfoot the midsole brings together Encap and Abzorb for cushioning.
New Balance 327 Casablanca Black Pink, New Balance, MS327CBC, 150, 143, 132, 132, 6374fd7403a96e36ed3d3686, New Balance 327, Grey/Black/Pink, 2020-09-12, New Balance tapped the Parisian menswear label to create the Casablanca x 327 'Idéaliste - Grey Pink.' Originally debuting in April 2020 the new silhouette emerges with a mix of white perforated leather and grey suede overlays contrasted by black leather on the oversized 'N' logo. The tongue accents the look in pink with co-branding on the tongue tag. A black rubber outsole with a prominent pattern provides traction.
New Balance 57/40 Green Rain Cloud, New Balance, M5740HR1, 100, 61, 75, 75, 6374fd7403a96e36ed3d3688, New Balance 57/40, Green/Rain Cloud, 2021-08-15, Based on the classic 574 the 57/40 'Green Rain Cloud' is a lifestyle silhouette. Built with layered suede the shoe's upper appears in green with mesh on the toe box and collar for breathability. The 'N' branding and heel patch add grey contrast to the look while underfoot a double-stacked foam midsole provides cushioning. A rubber outsole with an off-road pattern provides traction.
New Balance 992 Violet Purple, New Balance, M992AA, 175, 259, 275, 275, 6374fd7403a96e36ed3d368e, New Balance 992, Purple/Metallic Silver, 2021-11-19, Pairing a vibrant palette with a refreshed build is the New Balance 992 made in USA 'Violet Purple.' Featuring an upper made from herringbone Supima cotton rendered in a light grey finish and pigskin suede overlays in varying shades of violet. New Balance branding is embroidered on the tongue with a black 'N' logo on the quarter panel. It's built on a two-tone ENCAP midsole with SBS ABZORB cushioning in the heel.
New Balance KAWHI Seismic Moment, New Balance, BBKLSSB1, 160, 65, 65, 65, 6374fd7403a96e36ed3d368f, New Balance KAWHI, Munsell White/Team Red, 2020-11-11, Inspired by the 7.1 magnitude earthquake that hit Southern California on the day Kawhi Leonard signed with the Los Angeles Clippers the KAWHI 'Seismic Moment' emerges with a thematic look. The shoe's upper includes a seismic wave on the padded collar with a vibrant pattern highlighting the quarter panel. The coordinates of Leonard's hometown of Moreno Valley appear on the heel while underfoot a FuelCell midsole works with a full-length shank to anchor the build.
New Balance 574 Core, New Balance, ML574EGK, 80, 72, 72, 72, 6374fd7403a96e36ed3d3692, New Balance 574, Black/White, 2018-01-03, The New Balance 574 gives nod to but adds contemporary detailing to the late-80s pioneer sneaker. And this ‘Classic Black' version which debuted in January 2019 sports a combination of mesh and suede with leather on the 'N' badges and heel tab—all in the Classic Black color. Contrast tones appear in the laces collar trim and TPU heel clip while comfort and grip control come courtesy of a striped Encap midsole and solid rubber outsole.
New Balance 2002R BAPE Black, New Balance, M2002RBF, 222, 325, 261, 261, 6374fd7403a96e36ed3d3696, New Balance 2002R, Black/Green Camo, 2021-05-22, The BAPE x 2002R 'Apes Together Strong - Camo' released as part of a larger capsule collection. Featuring signature BAPE features the shoe's upper is built with textile finished in an ABC camo print and overlaid by suede and nubuck. The 'N' branding and shark teeth that wrap around the heel both sport silver reflective detailing while underfoot the Abzorb midsole provides cushioning with Abzorb SBS in the heel offering stability.
New Balance 327 Levis Denim, New Balance, MS327PA, 120, 86, 80, 80, 6374fd7403a96e36ed3d36a8, New Balance 327, Indigo/White-Black, 2021-01-19, Combining elements of the 320 355 and Supercomp the 327 'Denim' emerges with a workwear-style design. The shoe's upper includes indigo chambray and navy suede on the lateral side with denim on the forefoot. The medial side forgoes the oversized 'N' branding while the dark indigo eyestay and hickory-stripe on the heel add to the aesthetic. Underfoot an EVA midsole is included for cushioning giving way to a studded rubber outsole for traction.
New Balance 574 Bodega Legacy Arrival, New Balance, U574LGB1, 130, 109, 100, 100, 6374fd7403a96e36ed3d36b8, New Balance 574, Lemon Curry/Wet Weather Blue, 2022-07-15, A heritage runner gets a vivid reboot with the Bodega x New Balance 574 Legacy ‘Internationally Known Locally Respected.’ The upper in stand-out yellow features mesh along the collar and beneath overlays in shaggy suede. The collar lining and interior tongue provide pops of color in bright blue. The metallic heel tab and 'N' logo finish out the vivid color palette which rests on an ENCAP midsole atop a black rubber outsole.
New Balance XC-72 Black Castlerock, New Balance, UXC72CA1, 110, 80, 68, 68, 6374fd7403a96e36ed3d36bd, New Balance XC-72, Black/Castlerock, 2021-10-01, Concept cars of the 1970s inspired the New Balance XC-72 ‘Black Multi’ a modern reboot of a lifestyle running shoe. Characterized by its bold color palette the upper is constructed of a black suede base with overlays in purple teal and charcoal grey. The signature 'N' in grey tumbled leather burgundy laces and light blue and orange mesh inserts at the heel and toe box complete the rich colorway. The rubber outsole in black features futuristic traction patterns first used on the XC15 and the 375 while the off-white EVA midsole contributes to reliable comfort and support.
New Balance 327 Levi's Grey, New Balance, MS327LVB, 130, 98, 74, 74, 6374fd7403a96e36ed3d36c3, New Balance 327, Grey/Black, 2020-11-09, Part of a larger collection the Levi's x 327 'Grey Denim' released in collaboration with the American heritage apparel brand. The shoe's upper emerges with an asymmetric construction with grey denim overlaid by suede on the lateral side. A black leather 'N' logo contrasts the side wall with a red Levi's tab accenting the look. White marks the medial side overlaid by further suede. Underfoot a black studded rubber outsole is included for traction.
New Balance 57/40 Bricks & Wood, New Balance, M5740BW, 140, 280, 275, 275, 6374fd7403a96e36ed3d36c4, New Balance 57/40, Forest Green/Natural/White, 2021-05-28, The Bricks & Wood x 57/40 released as part of a collaboration with the Los Angeles apparel brand. Inspired by South Central Los Angeles the shoe's upper is built with suede finished in green and sporting microperforated detailing at the toe box and collar. White leather marks the oversized 'N' branding while the heel patch adds silver to the look. Underfoot a stacked foam midsole offers cushioning giving way to a red rubber outsole for traction.
New Balance 57/40 Concepts Headin' Home (Special Box), New Balance, M5740HH1, 150, 140, 110, 110, 6374fd7403a96e36ed3d36cb, New Balance 57/40, Orange/ Apricot, 2021-08-27, In honor of their 25th anniversary the Boston retailer teamed up to bring the Concepts x New Balance 57/40 'Headin' Home.' The name of this collaboration is from a 1920 baseball film starring Babe Ruth and features a suede upper drawing from the movie's original posters of a warm blend of tan orange and red hues. A crinkled texture distinguishes the leather 'N' logo reminiscent of the waxed paper used to package vintage baseball cards. This pair come in a custom Concepts box with extra laces and a green lanyard.
New Balance 992 WTAPS, New Balance, M992WT, 369, 1217, 951, 951, 6374fd7403a96e36ed3d36d0, New Balance 992, Gray, 2020-05-01, Part of a collaboration with the Japanese streetwear brand the WTAPS x 992 Made In USA 'Olive Drab' features a neutral colorway on its premium construction. Built with a mesh base the upper is overlaid by pigskin suede. Reflective detailing emerges throughout while the military-inspired look is accented by orange on the midsole plug underfoot.
New Balance Vision Racer Jaden Smith Surplus, New Balance, MSVRCJSN, 150, 275, 251, 251, 6374fd7403a96e36ed3d36e1, New Balance Vision Racer, Multi, 2020-10-21, The Jaden Smith x Vision Racer 'Surplus' released as part of a collaboration with Jaden Smith. The shoe's vegan-friendly construction is built with synthetic leather and surplus textiles designed to create a one-of-a-kind look. Underfoot the sustainable build continues with a partially recycled dual-density sockliner which works with an EVA Regrind midsole to provide cushioning. 'Vision' emerges through the translucent outsole.
New Balance 992 Joe Freshgoods No Emotions Are Emotions, New Balance, M992JFG1, 175, 2799, 1998, 1998, 6374fd7403a96e36ed3d36e8, New Balance 992, Pink/Red-Burgundy, 2020-02-14, The Joe Freshgoods x Don't Be Mad x 992 'Anatomy of a Heart' released as part of a larger collection. Released on Valentine's Day 2020 the shoe's thematic look includes a mesh leather and suede construction in a series of red hues while underfoot a more neutral black and white foam midsole provides cushioning.
New Balance 850 Sundown, New Balance, ML850KL2, 100, 82, 55, 25, 6374fd7403a96e36ed3d36ea, New Balance 850, Black/Neo Flame, 2020-03-05, Releasing alongside two other colorways the Kawhi Leonard x 850 'Sunset Pack' emerges with a vibrant contrasting look. Built with mesh the shoe's upper sports a gradient finish overlaid by black suede and leather. Underfoot the Abzorb midsole provides cushioning working with a TPU rollbar on the medial side to help stabilize the design.
New Balance 998 Burgundy Chalk, New Balance, M998AWC, 180, 390, 280, 168, 6374fd7403a96e36ed3d36ed, New Balance 998, Burgundy/Chalk, 2019-01-01, In a rich palette the New Balance 998 ‘Burgundy Chalk’ utilizes dissimilar shades on a recognizable formation consisting of mesh and suede. The mesh appears in light grey on the toe box and collar while the rest of the upper boasts a rich burgundy suede. ‘N’ side branding in bright teal embellishes the quarter panel while New Balance’s ‘998’ stitching adorns the tongue.
New Balance 1600 Ronnie Fieg Daytona, New Balance, CM1600KH, 175, 360, 320, 320, 6374fd7403a96e36ed3d36f9, New Balance 1600, Tan/Cream-Pink-Navy, 2013-11-29, Inspired by the increasing journeys of Ronnie Fieg to Daytona Beach the Kith x New Balance 1600 'Daytona' is built on the heel with micro-perforated luggage leather off-white nubuck on the quarter panel and oily pigskin suede on the toe sporting a navy hue. On the ' N ' branding tongue and outsole the shoe contrasts with magenta tones while the ABZORB cushioning device is included. The sneakers are also packed with Kith x Stance ' Daytona ' Super Invisible socks equipped with 3 M accents on the laces.
New Balance 327 Navy White (W), New Balance, WS327CPB, 100, 92, 75, 75, 6374fd7403a96e36ed3d3704, New Balance 327, Navy/White-Sky Blue, 2020-06-01, The Wmns 327 'Wax Blue' brings a pastel look to its retro-inspired construction. Built with nylon the upper is overlaid by suede and highlighted by a bold 'N' logo on the side wall. Underfoot an EVA midsole provides cushioning giving way to a prominent rubber outsole that climbs up the toe and heel.
New Balance 990v5 Kawhi Leonard Championship Pack, New Balance, US990MK5, 200, 350, 750, 750, 6374fd7403a96e36ed3d370a, New Balance 990v5, Purple/Silver-Black, 2019-06-19, Part of a two-shoe collection the 990v5 'Kawhi Championship Pack' helped celebrate Kawhi Leonard leading the Toronto Raptors to their first NBA title in franchise history. As a result the purple black and red colorway recreates the team's colors emerging on a mesh suede and synthetic construction. Accented by silver on the underlays a black midsole rests underfoot to provide cushioning giving way to a prominent traction pattern on the outsole for grip.
New Balance 991 SNS Yellow Blue (W), New Balance, W991SNS, 275, 199, 196, 196, 6374fd7403a96e36ed3d370c, New Balance 991, White/Blue/Yellow, 2022-03-16, A 577 colorway developed in 2005 by SNS founders Peter and Erik inspired the Sneakersnstuff x New Balance women’s 991 Made in England ‘Secret Colorway.’ The original 577 was color-adjusted following an initial batch of 96 pairs and was released by SNS as a ‘Secret Colorway.’ Inspired by that process this version combines a white leather upper overlaid with mint green suede and yellow leather overlays and finished off with a two-toned ABZORB midsole.
New Balance 530 West NYC Project 530, New Balance, M530WST, 100, 197, 210, 210, 6374fd7403a96e36ed3d3711, New Balance 530, Grey/Red/Purple, , A collaboration between West NYC and New Balance the West NYC x M530 'Project 530' emerges with a 90s-inspired colorway. The shoe's white mesh upper includes beige overlays with hits of red and purple accenting the forefoot branding heel and collar. Underfoot an Encap midsole provides cushioning while continuing the thematic look.
New Balance KAWHI Neo Flame, New Balance, BBKLSDD1, 160, 180, 100, 100, 6374fd7403a96e36ed3d3716, New Balance KAWHI, Pink/Neo Flame, 2021-03-15, Worn by Kawhi Leonard at the 2021 NBA All-Star Game the KAWHI 'Neo Flame' emerges with a vibrant look on its performance basketball construction. The shoe's upper finished in Pink and Neo Flame is supported by no-sew overlays and Kinetic Stitch quarter panel detailing with the padded collar and tongue adding contrast in the black. The tongue also sports a heart and reads 'The Romantic Choice' while underfoot a FuelCell midsole provides cushioning with a shank plate offering stability.
New Balance 577 Burn Rubber Joe Louis, New Balance, CM577BR, 165, 250, 199, undefined, 6374fd7403a96e36ed3d371f, New Balance 577, Navy/Brown, 2013-11-16, The Burn Rubber x 577 ‘Joe Louis’ finds the Detroit retailer partnering with New Balance to honor the boxing legend who came to call the Motor City home. The retro runner features a black and brown leather upper mounted atop an off-white midsole and gum rubber outsole. Violin case-inspired packaging is a nod to Louis’ childhood method of concealing his gloves from his disapproving mother.
New Balance XC-72 CB Electric Purple Incense Bright Mint, New Balance, UXC72CB, undefined, 119, 119, 119, 6374fd7403a96e36ed3d3727, New Balance XC-72 CB, Electric Purple/Incense/Bright Mint, , New Balance teamed up with the Parisian fashion brand to create the Casablanca x XC-72 'Orange Green' which features motorsports inspiration. Billed as a 'sports car for your feet' the shoe emerges with a familiar mix of hues previously featured on a 2020 collaboration from the two brands appearing on a perforatedd white leather upper overlaid by off-white suede. Suede marks the 'N' branding which appears in orange and green while a textured heel counter is included for stability. Underfoot a green rubber outsole offers traction climbing up the white foam midsole and sporting two different patterns for grip.
New Balance 9060 Joe Freshgoods Inside Voices Baby Shower Blue, New Balance, U9060JG1, 180, 250, 281, 281, 6374fd7403a96e36ed3d3733, New Balance 9060, Light Blue/Pink/Sail, 2022-05-18, The iconic 2021 'Outside Clothes' collab between designer Joe Freshgoods and Boston shoe brand New Balance is reinvented with the Joe Freshgoods x New Balance 9060 ‘Baby Shower Blue.’ One of the follow-up 'Inside Voices' incarnations the breathable cream mesh upper is intersected with pale-blue overlays in suede and a matching 'N' on the quarter panel. Accents on the collar and the ABZORB midsole appear in a pale pink. The heel is emblazoned with salutes to Joe Freshgoods with ‘JFG’ on the leather heel tab and ‘Inside Voices’ stitched on the back of each heel.
New Balance 57/40 Grey Day, New Balance, M5740TA, 120, 114, 120, 120, 6374fd7403a96e36ed3d3735, New Balance 57/40, Grey/White, 2021-05-15, The 57/40 'Grey Day' brings a subdued colorway to its bold running construction. The upper is built with microperforated leather on the toe box and collar with grey suede overlays throughout the rest of the design. The gresyscale look is contrasted by white leather 'N' branding on the side wall accented by reflective detailing. Underfoot an Encap midsole offers cushioning.
New Balance 550 Aime Leon Dore White Navy Red, New Balance, BB550A3, 130, 235, 243, 243, 6374fd7403a96e36ed3d3736, New Balance 550, White/Navy-Red, 2021-04-16, New Balance teamed up with the New York brand to create the Aimé Leon Dore x 550 'Red Navy.' Part of a larger collection the shoe's retro basketball construction emerges with a white leather base on the upper with navy detailing providing contrast and red 'N' branding highlighting the look. The tongue tag includes co-branding while underfoot a pre-yellowed midsole anchors the build while adding a vintage touch.
New Balance 992 Todd Snyder 10th Anniversary, New Balance, M992TA, 240, 275, 283, 283, 6374fd7403a96e36ed3d3737, New Balance 992, Grey/White/Tan, 2021-12-01, Celebrating the American menswear designer's decade in business is the Todd Snyder x New Balance 992 Made In USA '10th Anniversary.' The limited collaboration pairs New Balance's classic grey palette with vegetable-tanned leather accents meant to give a clubby feeling of a gentleman's library. Its' upper is an air grey mesh with tonal pigskin suede overlays and '2011' branding on the left heel with '2021' on the right. The retro runner is built on an ENCAP midsole with ABZORB SBS cushioning in the heel.
New Balance Vision Racer Jaden Smith Natural, New Balance, MSVRCRGA, 150, 78, 75, 67, 6374fd7403a96e36ed3d373f, New Balance Vision Racer, Natural/Natural, 2021-04-21, The Jaden Smith x Vision Racer 'Natural' released as part of a collaboration with the actor and musician. Featuring a sustainable construction the shoe emerges with a neutral look sporting a hearthered grey design on the textile upper which is built with 74% SPINNEX fiber 16% recycled polyester and 10% Spandex. Speckled detailing marks the synthetic overlays matched underfoot by the segmented midsole which provides cushioning. 'Do You See It Yet?' is visible thorugh the icy translucent rubber outsole.
