shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Puma RS-X3 Nipsey Hussle The Marathon Continues 10th Anniversary White, Puma, 386520-01, 150, 175, 65, 65, 6374feb3eae4ab372ce3e992, Puma RS-X3, Puma White-High Risk Red, 2021-12-17, Celebrating the 10th anniversary of Nipsey Hussle's acclaimed mixtape 'The Marathon Continues' is the TMC x PUMA RS-X3 'White.' Its' upper combines a white perforated leather base with tonal leather overlays and a stitched Formstrip with a red woven 'IHUSSLE' tag on the lateral side. Matching crimson can be seen on the 'The Marathon' tongue tag and heel overlays with PUMA's jumping cat logo integrated into the TMC flag. It's built on a solid white polyurethane midsole.
Puma Clyde Hardwood White Pink, Puma, 193663-03, 120, 198, 91, 91, 6374feb3eae4ab372ce3e994, Puma Clyde Hardwood, Puma White/Pink Glo, 2019-10-18, Introduced in October 2019 Puma's Clyde Hardwood stays true to retro styling but with contemporary upgrades for tomorrow's players. This variant boasts a Pink Glow Formstrip and TPU heel clip overlaying a white tumbled leather and mesh upper. Classic branding stands out on the tongue and heel. A translucent ProFoam midsole provides responsive energy while the high-abrasion rubber outsole allows for fast breaks on the court.
Puma Clyde Public Enemy 1, Puma, 374539-01, 90, 100, 85, 85, 6374feb3eae4ab372ce3e998, Puma Clyde, High Risk Red/Puma Black, 2020-02-14, Celebrating the rap group's seminal third album the Public Enemy x Clyde 'Fear of a Black Planet' features the signature phrase on the side wall of the midsole. Public Enemy's crosshairs logo appears on the heel patch woven tongue tag and custom sockliner while the upper itself is built with High Risk Red suede. A black Formstrip provides contrast with gold-foil Puma branding on the quarter panel.
Puma RS X3 Sega Sonic the Hedgehog, Puma, 373429-01, 120, 222, 130, 130, 6374feb3eae4ab372ce3e99a, Puma RS X3, Black/Red-Blue, 2019-11-21, The Sonic the Hedgehog x RS-X3 'Rings' released as part of a larger collection giving the nod to Sega's iconic video game franchise. The shoe's retro construction emerges with a black mesh base overlaid by tonal leather with red and blue trim. The heel includes gold rings and Sonic's likeness with a checkerboard print marking the footbed. Underfoot the midsole includes TPU pieces sporting graphics inspired by the game itself.
Puma Suede Classic Black Fives, Puma, 381957-01, 80, 75, 71, 71, 6374feb3eae4ab372ce3e99d, Puma Suede Classic, Blue/Star Sapphire, 2021-06-18, Made in collaboration with the Black Fives Foundation a nonprofit dedicated to preserving and teaching the pre-NBA history of Black basketball players the Black Fives x Suede Classic 'Star Sapphire' dropped in June 2021. Built with suede the shoe's upper appears in blue sporting a color-blocked chenille Formstrip on the side wall. Yellow suede marks the tongue which sports PUMA and Black Fives branding while the off-white rubber midsole includes 'Make history now.'
Puma Cleated Creeper Rihanna Fenty Golden Brown (W), Puma, 366268-02, 160, 150, 90, 90, 6374feb3eae4ab372ce3e9a3, Puma Cleated Creeper, Golden Brown/Lark, 2017-08-31, The Fenty x Wmns Cleated Creeper 'Golden Brown' puts Golden Brown throughout its suede upper accented by an off-white Formstrip though the side wall. Supported by a padded collar the shoe sits atop an elevated rubber midsole that gives way to a cleated pattern underfoot.
Puma Disc Rebirth Porsche Legacy Celandine, Puma, 195370-01, 155, 97, 82, 82, 6374feb3eae4ab372ce3e9a5, Puma Disc Rebirth, Celandine/Black/Yellow, 2021-05-14, A performance basketball shoe the Porsche Legacy x Disc Rebirth 'Celandine' brings in inspiration from an auto legend. Finished in a mix of Celandine and black the shoe's upper is built with a mix of textile and synthetic supported by a CPU strap with PUMA's micro-adjusting Disc system in place of traditional laces. The Formstrip sports a Porsche wordmark with embroidered 911 branding on the heel while underfoot ProFoam in the midsole offers cushioning.
Puma Clyde Hardwood White Black, Puma, 193663-01, 120, 134, 39, 39, 6374feb3eae4ab372ce3e9a6, Puma Clyde Hardwood, Puma White/Puma Black, 2019-10-18, Inspired by NBA All-Star Walt “Clyde” Frazier the Puma Clyde Hardwood promtoes a fusion of style and engineering. Dropped in October 2019 this iteration sports a white mesh upper tumbled leather saddle and suede panels set off for contrast. A black Formstrip and heel clip provide the final touches while exclsuive branding pays homage to the Puma legacy. Energy returns and traction arrive thanks to a supportive ProFoam midsole and rubber outsole.
Puma Suede Mid Rhuigi Distressed Black, Puma, 382156-01, 90, 94, 49, 49, 6374feb3eae4ab372ce3e9a9, Puma Suede Mid, Black/Black, 2021-07-17, The Rhuigi x Suede Mid 'Distressed Black' is the result of a collaboration with the Rhude founder and creative director. Updating the vintage silhouette the shoe's upper emerges with a leather construction in black complemented by stitched Formstrip branding on the side wall. A heel pull-loop is included for easy on and off while the woven tongue tag includes co-branding. Underfoot a pre-yellowed rubber midsole anchors the build.
Puma Cleated Creeper Surf Rihanna Fenty Blue Green (W), Puma, 367681-01, 140, 184, 250, 141, 6374feb3eae4ab372ce3e9aa, Puma Cleated Creeper Surf, Dazzling Blue/Green Gecko, 2018-03-15, The Fenty x Wmns Cleated Creeper Surf 'Dazzling Blue' is a bold collaborative shoe that features a bright blue nylon upper accented by a screen-printed Puma stripe in Green Gecko while both the elevated midsole and studded rubber outsole are translucent. Completing the look are a blue inner lining toggle lacing system and Puma Cat logos on the padded tongue and medial side.
Puma Bow Slide Rihanna Fenty Pink (W), Puma, 365774-03, 90, 99, 95, 95, 6374feb3eae4ab372ce3e9b2, Puma Bow Slide, Silver Pink/Puma Silver, 2017-03-09, The women’s Bow Slide in pink launched in 2017 as a collaboration beteen PUMA and Rihanna’s Fenty label. The stylish sandal features a large satin bow atop the strap which is built with satin foam backing for luxurious comfort. A matching pink EVA sole carries a contoured footbed printed with Fenty by Rihanna branding in silver foil lettering.
Puma Cell Alien Rhude, Puma, 370875-01, 150, 111, 102, 102, 6374feb3eae4ab372ce3e9b7, Puma Cell Alien, Puma Black/Puma Black, 2019-08-03, Part of a larger collection from Puma and Rhuigi Villaseñor creative director of RHUDE the RHUDE x Cell Alien 'Navigate' released in August 2019. The shoe's upper emerges with a minamlist colorway sporting a black mesh upper overlaid by tonal synthetic leather. White co-branding brings contrast to the tongue while underfoot the off-white IMEVA foam midsole provides cushioning with a green CELL unit in the heel further supporting the fit.
Puma RS-X 3 Sonic The Hedgehog Black Red, Puma, 374313-01, 95, 111, 149, 149, 6374feb3eae4ab372ce3e9b9, Puma RS-X 3, Black/High Risk Red, 2020-02-16, The RS-X3 'High Risk Red' released as part of a collaboration with Sega. Giving the nod to Sonic the Hedgehog the shoe's upper includes Sonic's silhouette on the heel stationed above three gold rings. The upper itself is built with textile with a translucent overlay supporting the fit. Underfoot the sculpted foam midsole includes high-score text on the heel to complete the thematic look.
Puma Cell Bait x Marvel Venom (Special Box/Cannister), Puma, 368540-01, 250, 500, 103, 103, 6374feb3eae4ab372ce3e9bb, Puma Cell, Puma Black/Puma White, 2018-10-04, The BAIT x Marvel x Cell ‘Venom’ dropped in 2018 coinciding with the launch of the Tom Hardy film of the same name. PUMA’s lifestyle sneaker is rendered in a simple two-tone color scheme inspired by the Marvel Comics antihero. Detains include a black engineered mesh upper with matching black overlays in suede and patent leather contrasted by white leather trim around the forefoot and heel.
Puma Cell Venom One Piece, Puma, 372743-01, 168, 109, 130, 130, 6374feb3eae4ab372ce3e9bc, Puma Cell Venom, Silver/Team Gold, 2019-10-11, The One Piece x PUMA Cell Venom launched in 2019 as a collaboration with the long-running Japanese manga series. The ornate design on the lifestyle runner is predicated on a pirate ship theme highlighted by a metallic silver upper with shiny gold detailing. The kicks are finished with a removable gold chain draped across the upper complete with the proverbial key to the treasure chest.
Puma Clyde All-Pro Elf, Puma, 195315-01, 130, 400, 250, 250, 6374feb3eae4ab372ce3e9be, Puma Clyde All-Pro, Bright Green/Ultra Yellow, 2020-11-19, Drawing from the 2003 movie Elf the Clyde All-Pro 'Elf' gives the nod to the main character played by Will Ferrell. The shoe's Matryx knit upper appears in white and Bright Green with the collar lining sporting a white and red candy cane design. Black contrasts the Formstrip and heel with the heels sporting Buddy's hat on the left shoe and a spaghetti sundae on the right. The tongue tag includes Buddy's belt buckle while underfoot a ProFoam+ midsole provides cushioning.
Puma Suede Classic Staple Pigeon, Puma, 366334-01, 110, 97, 80, 80, 6374feb3eae4ab372ce3e9c2, Puma Suede Classic, Frost Gray/Georgia Peach, 2018-10-31, Celebrated sneaker connoisseur Jeff Staple teamed up with Puma on this Suede for another Pigeon-inspired offering. The shoe’s upper is depicted in the classic Frost Grey undertones on the suede paneling while Georgia Peach hues line the tongue branding and heel co-branding. The sneaker incorporates a pony hide application on the heel stripe and eyestay with glimmering Lilac tones on the formstrip.
Puma Clyde Court City Pack Los Angeles Lakers, Puma, 191712-04, 120, 299, 120, 120, 6374feb3eae4ab372ce3e9c7, Puma Clyde Court, Prism Violet/Gold, 2019-06-20, The Clyde Court 'City Pack - Los Angeles' released as part of a larger collection for the 2019 NBA Draft. The shoe's upper features a knit construction with a bootie-style build supported by an external heel counter and finished in Prism Violet. The yellow Formstrip completes the team look while underfoot NRGY beads combine with IGNITE foam to provide cushioning giving way to a rubber outsole for traction.
Puma Ralph Sampson 70 Low KidSuper Studios White, Puma, 375190-01, 120, 90, 47, 47, 6374feb3eae4ab372ce3e9cf, Puma Ralph Sampson 70 Low, White/White, 2021-03-20, The KidSuper Studios x Ralph Sampson 70 Low 'White' released as part of a collaboration between PUMA and the Brooklyn creative collective. The vintage basketball shoe emerges with elevated tooling supported underfoot by a gum rubber cupsole. Up top the slip-on construction incorporates a white leather build on the upper with branded hook-and-loop straps securing the fit. Exposed foam on the Formstrip branding completes the look.
Puma Pointy Creeper Rihanna Fenty Patent Black (W), Puma, 366270-01, 160, 82, 79, undefined, 6374feb3eae4ab372ce3e9d2, Puma Pointy Creeper, Puma Black/Puma Black, 2017-10-12, Here's another colorway of the women's Puma Pointed Creeper. Made in collaboration with Rihanna and her Fenty label this pair comes in an all-black colorway. Featuring a black-based patent leather upper sitting atop a pointed creeper sole. Their release date was October 12th 2017 and they were available at select Puma retailers worldwide. Available exclusively for women they retailed for $160. Fans of Ri-Ri can rep her all-day everyday in the Puma Pointed Creeper. If you're interested in buying a pair you can do so online now. Those that have pairs to sell can list them up on the marketplace so people can start putting their bids in asap.
Puma RS-X Toys Black, Puma, 369449-01, 115, 120, 67, 67, 6374feb3eae4ab372ce3e9d4, Puma RS-X, Puma Black/Blue Atoll, 2018-12-02, In the '80s Puma stressed performance engineering with its 'RS'—which stood for 'running system'—technology and the RS-X Toys 'Blue Atoll' resurrects that lineage adding a look inspired by toys from the same era. RS-X branding appears on the tongue and the heels shows off an embossed patch. Several brilliant overlays top the mesh upper and exaggerated foam midsole which features three vibrant plugs that emphasize the chunky look.
Puma Calibrate Restored Puma White Viridian Green, Puma, 373529-01, 140, 89, 99, 99, 6374feb3eae4ab372ce3e9d7, Puma Calibrate Restored, Puma White/Viridian Green, 2020-09-12, The Calibrate Restored 'White Viridian Green' features a bold construction. Built with a mix of suede and mesh the shoe's upper is accented by the collar heel eyelets and branding. The heel pull-loops provides easy on and off while adding further color with a Formstrip standing out on the side wall. Underfoot the XETIC midsole provides cushioning giving way to a rippled rubber outsole for traction.
Puma Creeper Velvet Rihanna Fenty Royal Purple (W), Puma, 364466-02, 150, 155, 111, 111, 6374feb3eae4ab372ce3e9da, Puma Creeper Velvet, Royal Purple/Royal Purple/Royal Purple, 2016-12-06, The ' Burgundy ' FENTY Puma x Rihanna Velvet Creeper features a complete maroon velvet top with a sole and gold branding matching platform. Released in December 2016 alongside ' Black ' and ' Cement ' colorways the sneaker dropped in a three-pack.
Puma Blaze of Glory The Never Worn, Puma, 384405-01, 90, 85, 67, 67, 6374feb3eae4ab372ce3e9e1, Puma Blaze of Glory, Puma Black/Whisper White/Mellow Yellow, 2022-03-12, Dressing the '90s runner with retro-aged materials and visible glue stains and abrasions for a more aged aesthetic is the PUMA Blaze of Glory 'The Never Worn.' Its' black mesh upper features tonal suede overlays grey perforated suede inserts and a glossy TPU cage integrated into the lacing system. Green zigzag stitching and a matching green heel tab add pops of color with a vintage pre-yellowed finish applied to the lightweight EVA midsole with PUMA's Trinomic cushioning technology.
Puma Clyde Court Disrupt Reform, Puma, 192892-01, 120, 108, 50, 50, 6374feb3eae4ab372ce3e9e2, Puma Clyde Court Disrupt, Puma Black/Puma Black, 2019-02-01, The Clyde Court 'Reform' released as part of a collaboration between Puma and rapper Meek Mill designed to make a statement about criminal justice reform. The shoe's design includes '#Reform' on the tongue and outsole with the heel counter sporting 'We had to be seen because we could not be heard' Tommie Smith's famous quote from the 1968 Olympics. The construction itself includes a black knit upper with an off-set lacing system and pink accents with an Ignite and NRGY midsole providing cushioning.
Puma R698 Low Ronnie Fieg TSP Sakura, Puma, 359620-01, 150, 180, 295, 295, 6374feb3eae4ab372ce3e9e5, Puma R698 Low, Beet-Red/Pearl, 2015-03-28, Inspired by Ronnie Fieg’s first trip to Tokyo the Ronnie Fieg x Puma R698 'Sakura’ features a burgundy toe box white overlay panels and pigskin suede with a light pink base. Petal embroidery on the heel a tonal fade on the midsole and 3M KITH tongue branding adorns the sneakers as well.
Puma Creeper Rihanna Fenty Leather White, Puma, 364640-01, 150, 100, 54, 54, 6374feb3eae4ab372ce3e9e6, Puma Creeper, Puma White/Puma Black-Puma White, 2017-04-06, A collaboration between Puma and Rihanna the Fenty x Creeper 'White Leather' emerges with a simple black and white look. Featuring a white leather upper contrasted by a black leather formstrip and heel patch the shoe sits atop bold exaggerated tooling which incorporates ridges throughout the midsole. A touch of gold appears on the tongue branding.
Puma Suede Pepsi Blue, Puma, 366332-01, 110, 55, 59, 59, 6374feb3eae4ab372ce3e9e8, Puma Suede, Clean Blue/Silver, 2018-10-25, In celebration of two anniversaries—Pepsi’s 120th and Puma Suede’s 50th—the collaborative Pepsi x Suede Classic 'Clean Blue' shoe boasts a tonal suede upper accented by Puma Silver as well as Pepsi-Cola’s scripted logo across the side panel. More branding appears on the heel and tongue. Released in October 2018 the sneaker arrived alongside black and silver editions.
Puma Blaze Of Glory Staple Pigeon, Puma, 361616-01, 150, 149, 145, 145, 6374feb3eae4ab372ce3e9eb, Puma Blaze Of Glory, Grey/Peach, 2016-02-19, A collaboration between Staple Design and Puma the Staple x Blaze of Glory OG 'Pigeon' puts a street-focused aesthetic on the Blaze of Glory silhouette. Featuring a mesh and suede upper in a silver and grey mix the shoe is highlighted by red accents on the midfoot eyelets lining and specked Trinomic midsole. The tongue sports a Puma tongue tag with Staple's iconic pigeon.
Puma RS-X Hypnotic, Puma, 382123-01, 110, 147, 86, 86, 6374feb3eae4ab372ce3e9ed, Puma RS-X, Black/High Risk Red/Blue, 2021-03-08, Drawing from Japanese digital illustrations the RS-X 'Hypnotic' features vibrant accents. The shoe's upper sports a patterned black mesh base bolstered by tonal leather overlays and highlighted by the trim detailing. Underfoot more color marks the TPU pieces that bolster the midsole comprised of a polyurethane carrier and RS foam core with a rubber outsole offering traction.
Puma RS-X Reinvention Puma White Red Blast, Puma, 369579-02, 110, 106, 199, 199, 6374feb3eae4ab372ce3e9ef, Puma RS-X Reinvention, Puma White/Red Blast, 2019-01-18, With old-school flair the RS-X Reinvention 'Red Blast' reinvents retro Puma technology with a bold mesh and synthetic upper in a vivid colorway topped with synthetic overlays. Neoprene sides enhance airflow and a mesh tongue shows off the PUMA RS-X branding. The 90s look embraces the outsized heel counter and bulky yet flexible midsole which flaunts orange and black plugs for a final touch.
Puma RS-X Toys Hot Wheels Camaro, Puma, 370403-01, 130, 113, 131, 131, 6374feb3eae4ab372ce3e9f1, Puma RS-X, Vibrant Orange/Puma Black, 2018-12-12, This RS-X Toys ‘Camaro’ colorway belongs to Puma’s 2018 joint effort with Hot Wheels to celebrate the toy maker’s 50th anniversary. In honor of the 1968 Camaro from which it draws inspiration the design shows off tonal shades of bright orange over a black midsole. Other specialized details include a mesh and textile upper with trimmed in leather a textured heel overlay RS-X logotype on the tongue and co-branding on the quarter panel.
Puma Bow Slide Rihanna Fenty Olive (W), Puma, 365774-01, 90, 90, 75, 75, 6374feb3eae4ab372ce3e9f9, Puma Bow Slide, Olive Branch/Puma Silver, 2017-03-09, PUMA teams up with Rihanna’s Fenty label to present a fashion-forward edition of the standard slide sandal. Finished in Olive Branch the women’s slide features an upper built with a satin bow resulting in a decidedly feminine take on the casual silhouette. The molded EVA footbed printed with Fenty by Rihanna branding delivers a comfortable fit.
Puma Blaze of Glory Sneaker Freaker Bloodbath (Special Box), Puma, 361044-01, 210, 219, 120, 120, 6374feb3eae4ab372ce3e9fa, Puma Blaze of Glory, Rio Red-Beach Glass-Black/Metallic Gold, 2015-10-10, A collaboration between Sneaker Freaker Packer Shoes and Puma the Packer Shoes x Sneaker Freaker x Blaze of Glory 'Jaws' outfits the Blaze of Glory silhouette with a colorway that celebrates the 40th anniversary of Jaws. Emerging with a burgundy mesh and leather design to resemble bloody water Beach Grass accents on the midsole recall the look of waves. Co-branding appears throughout with a shark hang-tag as a final nod to the film.
Puma Nitefox Boot Helly Hansen Black, Puma, 373549-01, 150, 284, 92, 92, 6374feb3eae4ab372ce3e9ff, Puma Nitefox Boot, Puma Black, 2020-11-03, The Helly Hansen x Nitefox Boot 'Black Mint' released as part of a collaboration between Puma and the Norwegian outdoor apparel brand. Drawing from cold-weather sailing gear the shoe's utilitarian construction includes a mix of mesh neoprene and matte rubber overlays on the upper. Reflective detailing adds visibilty while an adjustable webbing strap with a plastic buckle closure secures the fit. The rubber outsole sports a lugged pattern for traction.
Puma Future Rider Central Saint Martins Day Zero, Puma, 372711-01, 80, 94, 99, 99, 6374feb3eae4ab372ce3ea04, Puma Future Rider, Multi, 2020-03-19, Drawn from a collection that imagines a world threatened by water shortages the Central Saint Martins x Future Rider 'Day Zero' was designed with the help of fashion students at the London art school. The shoe's mesh suede and leather construction sports a neutral base supported by a vibrant elastic-cord lacing system. Underfoot a foam midsole provides cushioning giving way to a prominent rubber outsole for traction.
Puma Cell Venom Bait x Marvel Venom (Regular Box), Puma, 368540-01, 90, 164, 103, 103, 6374feb3eae4ab372ce3ea06, Puma Cell Venom, Puma Black/Puma White, 2018-10-04, The BAIT x Marvel x Cell ‘Venom’ dropped in 2018 coinciding with the launch of the Tom Hardy film of the same name. PUMA’s lifestyle sneaker is rendered in a simple two-tone color scheme inspired by the Marvel Comics antihero. Detains include a black engineered mesh upper with matching black overlays in suede and patent leather contrasted by white leather trim around the forefoot and heel.
Puma Parallel The Weeknd Black White, Puma, 365039-05, 220, 255, 2000, 2000, 6374feb3eae4ab372ce3ea07, Puma Parallel, Puma Black/Puma White, 2018-05-10, Joining forces to create a collaboration inspired by military and utilitarian gear The Weeknd and Puma dropped the XO Parallel 'Black.’ The high-top features a black Italian nubuck upper and extended white Formstrip. The blocked heel and IGNITE-equipped elevated sole are also seen in white. Completing the look are an ankle-to-heel zipper for easy wear and removal and co-branding on the tongue and sole.
Puma California Nipsey Hussle The Marathon Continues (Black), Puma, 370777-01, undefined, 250, 99, 99, 6374feb3eae4ab372ce3ea08, Puma California, Black/Red, 2019-09-05, The Nipsey Hussle x PUMA California 'The Marathon Continues' dropped in September 2019 as part of a two-piece pack that honors the memory of the beloved L.A. rapper. This pair features a monochromatic black finish on a mesh and leather upper along with red TMC branding hits on the tongue lateral eyestay and heel tab. The low-top rests on a bulky midsole in matching black complete with tonal PUMA branding on the sidewall.
Puma Creeper Rihanna Fenty Leather White (W), Puma, 364462-01, 150, 115, 123, 119, 6374feb3eae4ab372ce3ea0a, Puma Creeper, White/Puma Black-Puma White, 2017-04-06, This Puma Fenty Creeper released in 2017 features a black Puma stripe and heel 1.5-inch white gum sole and gold branding on the tongue. It released alongside a black 'Cracked Leather' colorway.
Puma Alteration Rhude, Puma, 370020-01, 140, 95, 119, 119, 6374feb3eae4ab372ce3ea0d, Puma Alteration, Chinchilla/Whisper White, 2019-08-03, The RHUDE x Alteration 'Chinchilla' released as part of a collection from Puma and Rhuigi Villaseñor creative director of RHUDE. The shoe's neutral colorway emerges on a bold construction with a neoprene and mesh base overlaid by a series of suede panels including a removable heel panel. A teal hit accents the heel with co-branding on the tongue. Underfoot a CMEVA midsole provides cushioning with a bold rubber outsole sporting a varied tread pattern for traction.
Puma Clyde Court City Pack Chicago Bulls, Puma, 191712-03, 120, 177, 100, 100, 6374feb3eae4ab372ce3ea0e, Puma Clyde Court, Puma Black/High Risk Red, 2019-06-20, The Clyde Court 'City Pack - Portland' released as part of a collection for the 2019 NBA Draft. Giving the nod to the Portland Trailblazers shoe features a knit upper with a slip-on bootie construction finished in black. The off-set lacing system supports the fit overlaying a High Risk Red Formstrip. Underfoot the midsole utilizes a mix of IGNITE foam and NRGY beads to provide cushioning.
Puma Parallel 2.0 The Weeknd Black Gum, Puma, 367177-01, 220, 184, 150, 150, 6374feb3eae4ab372ce3ea10, Puma Parallel 2.0, Puma Black/Puma Black, 2018-03-08, Joining forces to create a collaboration inspired by the singer’s travels The Weeknd and Puma dropped the Parallel 2.0 'Black Gum'—a simple but luxe silhouette. Released in March 2018 the military-style boot boasts leather suede and an extended heel at the midsole.
Puma Future Rider Mercedes-AMG Petronas F1, Puma, 306793-02, undefined, 356, 140, 140, 6374feb3eae4ab372ce3ea19, Puma Future Rider, Black/Black, 2021-03-14, The Mercedes-AMG Petronas F1 x Future Rider 'Black' released as part of a motorsport-themed collaboration. Made in collaboration with Mercedes' Formula One team the shoe's upper is built with a mix of mesh and suede finished in black and highlighted by the Formstrip outline and heel patch Mercedes badge. Teal accents the tongue tag and inner lining matched by the tooling underfoot comprised of an injection-molded EVA midsole and Federbein outsole.
Puma RS-X Transformers Bumblebee, Puma, 370701-02, 120, 295, 230, 230, 6374feb3eae4ab372ce3ea1c, Puma RS-X, Yellow/Grey-Bumblebee, 2018-11-22, Bumblebee the powerful Autobot hero emerges front and center in Puma's collaboration with Hasbro to create the Transformers x RS-X 'Bumblebee' lifestyle shoe. The powerful silhouette revealed in November 2018 exploded with a bold yellow and grey color scheme to honor the protagonist. Constructed with high-tech mesh textile and nubuck to form the upper and Puma's groundbreaking RS cushioning the mighty shoe features the renowned Autobot logo on the heel to authenticate the design.
Puma Suede Lauren London Forever Stronger (W), Puma, 381722-01, 80, 111, 109, 50, 6374feb3eae4ab372ce3ea1e, Puma Suede, Black/Whisper White, 2021-06-25, Part of a larger capsule collection the Lauren London x Wmns Suede 'Forever Stronger' released in collaboration with the actress. Inspired by her hometown of Los Angeles the shoe's upper is built with black suede with white contrasting the embroidered Formstrip and 'Forever Stronger' marking the lateral heel. Co-branding emerges on the tongue tag and sockliner while underfoot a rubber cupsole supports the fit.
Puma J Cole RS-Dreamer Proto Black, Puma, 193990-03, 125, 98, 60, 55, 6374feb3eae4ab372ce3ea1f, Puma J Cole RS-Dreamer Proto, Puma Black-Nrgy Red, 2020-07-31, The debut colorway of the silhouette the J. Cole x RS-Dreamer 'OG' is a performance basketball shoe. The shoe's upper is built with mesh finished in black and supported by a cord system that runs through the construction. Underfoot the ProFoam midsole provides cushioning with a series of vibrant accents highlighting the tooling.
Puma Alteration Nu Rhude, Puma, 371390-01, 160, 254, 95, 95, 6374feb3eae4ab372ce3ea25, Puma Alteration Nu, Steel Grey/Drizzle, 2020-03-06, Puma teamed up with RHUDE to create the RHUDE x Alteration 'Steel Gray.' Released in March 2020 the shoe's bold construction includes a textile suede and synthetic construction highlighted by orange piping throughout. The tongue tag sports dual branding while the toe box and mudguard add reflective detailing. Underfoot a bulky EVA midsole supports the fit while contributing to the aesthetic.
Puma Cell Alien Kaleidoscope, Puma, 371872-01, 130, 150, 80, 80, 6374feb3eae4ab372ce3ea27, Puma Cell Alien, Puma White/Navy-Yellow, 2019-08-01, The Cell Alien OG 'Kaleidoscope' released in August 2019 with a colorway fit for its 1998 origins. The shoe's mesh upper appears in white revealing a vibrant mix of colors with further hits provided by the leather and suede overlays throughout. Underfoot the midsole continues the Energy Red Yellow Alert and Galaxy Blue look with a visible CELL unit in the heel providing cushioning. A rubber outsole provides traction.
Puma Ralph Sampson Mid Japanorama, Puma, 37407201, 90, 178, 80, 80, 6374feb3eae4ab372ce3ea2a, Puma Ralph Sampson Mid, White/Puma Black/High Risk Red, , Inspired by the streets of Tokyo the Ralph Sampson Mid 'Japanorama Pack' emerges with unique accents. The shoe's mid-top construction is built with off-white leather overlaid by tonal suede and highlighted by red and blue stitching. The collar includes 'Puma' in Japanese characters on the lateral ankle while underfoot a Shock Wedge midsole provides cushioning.
Puma Ralph Sampson 70 Mid Michael Lau Scribble, Puma, 375197-01, 140, 75, 51, 51, 6374feb3eae4ab372ce3ea3f, Puma Ralph Sampson 70 Mid, White/Blue Glow, 2021-01-20, Inspired by Michael Lau's creative process the Michael Lau x Ralph Sampson 70 Mid 'Scribble' released in collaboration with the Hong Kong artist. As a result the shoe's white leather upper sports scribbled lines throughout its construction with the suede Formstrip toe cap and eyestay all bringing pastel hits to the look. The medial side includes Michael Lau's signature with the tongue tags sporting 'PLS!' in mismatched hues. Underfoot an off-white rubber cupsole anchors the build.
Puma Court Rider White Multi, Puma, 195658-01, 100, 85, 75, 75, 6374feb3eae4ab372ce3ea44, Puma Court Rider, Puma White/Palace Blue, 2021-04-13, Inspired by PUMA's Rider franchise the Court Rider 'Twofold' is a vibrant performance basketball shoe. The shoe's upper is built with textile bolstered by synthetic overlays and supported by a mesh tongue for breathability. The lacing system extends down to the forefoot to secure the fit while underfoot a full-length Rider foam midsole provides cushioning. A high-abrasion rubber outsole is included for traction.
Puma Creeper Rihanna Fenty Cracked Leather Black, Puma, 364641-01, 150, 74, 71, 71, 6374feb3eae4ab372ce3ea4c, Puma Creeper, Black/Black, 2017-04-06, Co-branded Puma and Rihanna logos line the tongue while the creeper- inspired midsole utilizes a platform aesthetic for a 90s fashion appeal on this Triple Black iteration of the Fenty x Puma Creeper. It also incorporates a cracked application on the Patent Leather upper.
Puma Clyde Hardwood White Green, Puma, 193663-02, 120, 211, 211, 211, 6374feb3eae4ab372ce3ea5e, Puma Clyde Hardwood, Puma White/Power Green, 2019-10-18, Puma launched the Clyde Hardwood with a nod to retro flair and contemporary versatility for modern hoops. Revealed in October 2019 this rendition features Formstrip branding and a robust heel clip in Power Green on the white mesh and leather upper. Classic badges emerge on the tongue and suede heelstay. A translucent ProFoam midsole and traction-ready rubber outsole deliver superior response for quick cuts.
Puma Suede Classic MCM (White), Puma, 366299-02, 340, 355, 550, 550, 6374feb3eae4ab372ce3ea5f, Puma Suede Classic, Whisper White/Puma Black, 2018-05-24, Luxury leather brand MCM joins forces with PUMA on the latter’s classic Suede silhouette. Made in Italy the low-top features white leather side panels finished in an all-over MCM print along with matching white suede construction on the heel vamp and signature form strip. Premium details include leather laces and metal tongue tags in gold.
Puma Disc Blaze Ronnie Fieg Colette, Puma, 360325-01, 160, 228, 220, 220, 6374feb3eae4ab372ce3ea62, Puma Disc Blaze, White/Blue, 2016-06-15, The Kith x Colette x Puma Disc Blaze is feature of the capsule collection of the three brands from June 2016. It displays the signature blue of Colette on the toe box and reconstructed vamp on the pigskin suede. The remainder of the upper part comes in a light gray wrinkled leather with a white translucent disk harness. The lateral side of the Formstrip is gray while the medial side of Formstrip is black leather reflective. A Trinomic midsole at the heel fades from white to Colette's blue spotted toe.
Puma Disc Blaze Bape Camo Green, Puma, 358846-01, 189, 350, 223, 223, 6374feb3eae4ab372ce3ea67, Puma Disc Blaze, Green/Black, 2015-12-12, The UNDFTD x BAPE x adidas Superstar 80v features BAPE’s signature camo in grey which covers the tongue lining and heel tab. the low-profile sneaker features a black leather upper accented with contrasting white on the midsole and shell toe. It was released in April 2015.
