,qid,docid,docno,rank,score,query,text,shoeName
276,6,385,6374ff4bc30ceb3748b4858b,26,5.744396358672569,I need a pair of carbon plated shoes ,The ZoomX VaporFly NEXT% 'Valerian Blue' is a performance runner with a vibrant look. Built with the engineered woven mesh known as VaporWeave the upper appears in Valerian Blue accented by purple on the eyestay and Vapour Green on the Swoosh branding. Underfoot more Vapour Green emerges on the ZoomX midsole which incorporates a full-length carbon fiber plate. Flex grooves on the outsole provide traction.,Nike ZoomX Vaporfly Next% Valerian Blue
277,6,369,6374ff4bc30ceb3748b48562,27,5.729312744260347,I need a pair of carbon plated shoes ,Updating the pinnacle running shoe with a new color scheme is the Nike Air Zoom Alphafly Next% 'Barely Volt.' The AtomKnit upper that's a breathable lightweight update of Nike Flyknit features a neon green hue throughout. Gradient pastels fade to white on the ZoomX foam midsole that includes a full-length carbon fiber plate and is fitted with two visible Zoom Air units under the forefoot. Durable rubber pods are included on the outsole that has a traction pattern based on data from hundreds of other runners.,Nike Air Zoom Alphafly Next% Barely Volt Orange
278,6,713,6374fd6e03a96e36ed3d34f7,28,5.729312744260347,I need a pair of carbon plated shoes ,Drawing from Nike history the ZoomX Vaporfly NEXT% 2 'Blue Ribbon Sports' emerges with a unique look. Built with textile the shoe's upper sports a white base with Blue Ribbon Sports—Nike's original name—getting a callout via a BRS graphic on the heel. That graphic also gives the nod to the brand's first ever retail door while the tongue and forefoot overlays highlight the look via tiger stripes. Underfoot ZoomX foam provides cushioning with a full-length carbon fiber plate providing energy return.,Nike ZoomX Vaporfly Next% 2 BRS Tiger
279,6,727,6374ff50c30ceb3748b485db,29,5.729312744260347,I need a pair of carbon plated shoes ,A new entry in the lineage of the Air Jordan 11 the 'Cherry' features a clean colorway that utilizes a Chicago Bulls inspired palette. The upper features white mesh with tonal webbing eyelets while a shiny patent leather mudguard wraps around the entire shoe in a deep red hue. A red Jumpman logo appears on the back heel area while a translucent rubber outsole finishes the look. A lightweight Phylon midsole provides cushioning while a carbon fiber spring plate offers structural support underfoot.,Jordan 11 Retro Cherry (2022)
280,6,1165,6374ff50c30ceb3748b488f7,30,5.729312744260347,I need a pair of carbon plated shoes ,Releasing in 2013 the Air Jordan 11 Retro 'Gamma Blue' was a holiday release. Built with a mix of ballistic mesh and patent leather the shoe's upper appears in black with Gamma Blue highlighting the Jumpman on the lateral heel. The heel patch and lace bed instead add Varsity Maize to the look while underfoot full-length Air in the tonal phylon midsole provides cushioning. A carbon-fiber spring plate offers stability with a translucent rubber outsole sporting herringbone pods to offer traction.,Jordan 11 Retro Gamma Blue
281,6,3031,6374fd4703a96e36ed3d19cf,31,5.729312744260347,I need a pair of carbon plated shoes ,Presenting an elite running shoe built for maximum speed is the Nike women's ZoomX Vaporfly NEXT% 2 'Black Metallic Gold Coin.' Asymmetrical lacing secures the breathable black mesh upper with patterned Swooshes outlined in metallic gold. Internal foam pods line the interior heel for comfortability and a reinforced forefoot gives improved containment. On the bottom is a full-length carbon fiber plate and ZoomX foam midsole with longitudinal grooves carved into the rubber outsole.,Nike ZoomX Vaporfly Next% 2 Black Metallic Gold Coin (W)
282,6,1298,6374fd7803a96e36ed3d391d,32,5.657870141211075,I need a pair of carbon plated shoes ,The React Phantom Run Flyknit 2 'Red Orbit' sports a vibrant contrasting look on its performant running construction. Built with Flyknit the shoe's upper is supported by Flywire cables at the midfoot eliminating the need for traditional laces. A heel counter is included for stability while tongue and heel pull-loops provide easy on and off. Underfoot a React foam midsole provides cushioning giving way to a rubber outsole for traction.,Nike React Phantom Run Flyknit 2 Red Orbit
283,6,741,6374ff50c30ceb3748b485ef,33,5.575556493283971,I need a pair of carbon plated shoes ,Released in December 2021 the Air Jordan 11 Retro 'Cool Grey' 2021 brings back a colorway from 2001 and 2010. Faithful to the OG the shoe's upper is built with leather finished in grey and supported by a darker grey patent leather mudguard. Tonal webbing eyelets are worked into the lacing system to secure the fit while underfoot a contrasting white phylon midsole houses full-length Air for cushioning with a carbon fiber plate included for added support. An icy translucent rubber outsole provides traction.,Jordan 11 Retro Cool Grey (2021)
284,6,3028,6374fd4703a96e36ed3d19c8,34,5.5261220701186184,I need a pair of carbon plated shoes ,The Gyakusou x ZoomX Vaporfly NEXT% 'University Red Blue' was made with the help of Jun Takahashi's Tokyo-based running crew. The shoe's upper is built with semitranslucent FlyWeave with no-sew synthetic overlays supporting the fit finished in University Red and Blackened Blue. A knit collar further bolsters the design with 'Undercover Lab' branding marking the medial side and 'Gyakusou International Running Association' on the lateral while underfoot a ZoomX foam midsole provides cushioning. A carbon-fiber spring plate in the tooling adds energy return to the build.,Nike ZoomX Vaporfly Next% Gyakusou Red
285,6,680,6374fd6e03a96e36ed3d34ac,35,5.51179891894917,I need a pair of carbon plated shoes ,Paying tribute to Nike's predecessor the ZoomX Vaporfly NEXT% 'Blue Ribbon Sports' emerges with a graphic print throughout its construction. The design marks the VaporWeave upper which is secured by off-center lacing and sports a wider toe box for support. Underfoot a stacked ZoomX foam midsole provides cushioning working with a carbon fiber plate for stability. The rubber outsole sports vertical flex grooves for flexible traction.,Nike ZoomX Vaporfly Next Blue Ribbon Sports Blue
286,6,1017,6374ff50c30ceb3748b487ef,36,5.477556541580827,I need a pair of carbon plated shoes ,The sleek silhouette of the women's Air Jordan 14 Retro Low 'Shocking Pink' gets an energetic makeover. It features a bold shade of fuchsia which is applied to the shaggy suede upper with a black Jumpman badge on the lateral side. Matching black is on the collar tongue and Phylon midsole with the 14's toothy detailing in a bright red hue. The forefoot and heel have encapsulated Zoom Air cushioning units while a carbon fiber shank plate in the midfoot gives more stability. The shoe is built on a translucent pink rubber outsole with a herringbone traction pattern.,Jordan 14 Retro Low Shocking Pink (W)
287,6,934,6374ff50c30ceb3748b48752,37,5.382942117324863,I need a pair of carbon plated shoes ,Available for grade school sizes the Air Jordan 12 Retro GS 'Royalty' features a new take on the shoe's original 'Taxi' colorway from 1996. The mid-top features a stitched white leather upper with black lizard-textured mudguards and metallic gold eyelets. The tongue features matching gilded accents on the embroidered Jumpman logo and a small overlay on the lateral side with debossed 'Jumpman' lettering. It has a phylon midsole full-length Zoom Air unit and carbon fiber shank plate. It's built on a herringbone-tread rubber outsole.,Jordan 12 Retro Royalty Taxi (GS)
288,6,291,6374ff4bc30ceb3748b4843e,38,5.288679439794241,I need a pair of carbon plated shoes ,The adidas Futurecraft 4D FF ‘White’ places the spotlight on its lattice-like midsole in Ash Green developed by using light and oxygen through an innovative process called Digital Light Synthesis which eliminates the need for prototyping molds. Up top a breathable Primeknit build in white is accented by tonal three-stripes and contrast stitch detailing.,adidas FutureCraft 4D White Ash Green (F&F)
289,6,331,6374ff4bc30ceb3748b484bb,39,5.288679439794241,I need a pair of carbon plated shoes ,The adidas Futurecraft 4D FF ‘White’ places the spotlight on its lattice-like midsole in Ash Green developed by using light and oxygen through an innovative process called Digital Light Synthesis which eliminates the need for prototyping molds. Up top a breathable Primeknit build in white is accented by tonal three-stripes and contrast stitch detailing.,adidas Futurecraft 4D White Ash Green
290,6,480,6374fd7403a96e36ed3d3655,40,5.1923751306280455,I need a pair of carbon plated shoes ,Kicking off a long-term creative partnership between the Italian menswear label and American sportswear brand is the Stone Island x New Balance FuelCell RC Elite 'White.' This performance running shoe features a full-length carbon fiber plate and a propulsive FuelCell Foam midsole with textured sidewalls with a subtle cream finish. The neutral hue is repeated on the upper with tearaway detailing revealing an ultra-breathable mesh underlay with mismatched branding on the vamp. Stone Island's red compass logo is on the left shoe with the New Balance logo on the right with the same symmetry in the tongue with inscribed text reading 'Stone Island Product Research' and 'Tokyo Design Studio',New Balance FuelCell RC Elite v2 SI Stone Island TDS
291,6,864,6374ff50c30ceb3748b486c8,41,5.14707905345126,I need a pair of carbon plated shoes ,Adding a spring-ready two-tone palette with color blocking similar to the original 2001 release is the women's Air Jordan 11 Retro Low 'Pure Violet.' Rope laces go through webbing eyelets to secure a white ballistic mesh upper with a glossy patent leather overlay in a pastel lavender hue. The white Phylon midsole features full-length Nike Air cushioning and is supported by a carbon fiber spring plate and a translucent rubber outsole.,Jordan 11 Retro Low Pure Violet (W)
292,6,357,6374ff4bc30ceb3748b48548,42,5.051574350348269,I need a pair of carbon plated shoes ,Made with at least 50% recycled content by weight and adding pastel accents is the Nike Zoom Alphafly Next Nature 'Rawdacious.' The upper is made out of breathable textile rendered in Flat Pewter with soft pink detailing on the tongue and collar with layers of processed TPU that's formed with an innovative 3D printing technology dubbed Nike Flyprint. On the bottom is lightweight cushioning with a combination of a carbon fiber spring plate and ZoomX foam midsole with two visible Zoom Air units under the forefoot.,Nike Zoom Alpha Fly Next Nature Flat Pewter
293,6,3053,6374fd9603a96e36ed3d4041,43,4.982267232160116,I need a pair of carbon plated shoes ,Released in 2014 the Air Flightposite 2014 'Carbon Fiber' brings back a popular colorway of the silhouette. The simple look features a black carbon fiber upper with neoprene accents on the collar and eyestay while contrasting white emerges on the branding. The shoe's zippered closure opens up to reveal traditional laces.,Nike Air Flightposite Carbon Fiber (2014)
294,6,979,6374ff50c30ceb3748b487a3,44,4.827631086221038,I need a pair of carbon plated shoes ,Based on the silhouette that Jordan himself wore when he clinched his sixth and final NBA championship is the Air Jordan 14 Retro 'Winterized.' It features a vacuum-molded upper made from water-resistant suede and finished in a rustic shade of Archaeo Brown. Colliding hits of Chile Red are added to the laces and color-matched branding elements with a Jumpman badge on the lateral side and 'Jordan' inscribed on the tongue. It's built on a two-tone white and black midsole and an underfoot supported by a carbon fiber shank plate and a herringbone-tread rubber outsole.,Jordan 14 Retro Winterized Archaeo Brown
295,6,689,6374fd6e03a96e36ed3d34cb,45,4.669065783855242,I need a pair of carbon plated shoes ,The Futurecraft 4D 'Black Carbon' is a blacked-out take on the modern performance runner. Built with Primeknit the shoe's upper appears entirely in black with subtle contrast provided by the Carbon Three-Stripes on the side wall. White adidas branding on the tongue tag adds further contrast while underfoot a 3D-printed midsole designed through 17 years of data provides cushioning. A Continental rubber outsole is included for traction.,adidas Futurecraft 4D Carbon
296,6,1685,6374fd8803a96e36ed3d3d61,46,4.632726780252739,I need a pair of carbon plated shoes ,The Wmns UltraBoost 4.0 'Carbon Mint' emerges with a vibrant accent on an otherwise-neutral look. The shoe's upper features a Primeknit mesh construction that works a mix of Raw White and Carbon into its build with solid Raw White on the Three-Stripes lacing cage. A Clear Mint heel counter provides stability giving way to a white Boost midsole for cushioning. A Stretchweb outsole provides traction.,adidas Ultra Boost 4.0 Carbon Clear Mint (W)
297,6,978,6374ff50c30ceb3748b487a2,47,4.622700396484743,I need a pair of carbon plated shoes ,Combining bright accents with the influence of original color-blocking and materials is the Air Jordan 13 Retro 'Del Sol.' The white leather upper features dimpled overlays in matching white tumbled leather with a crimson Jumpman logo on the tongue and a green-tinged holographic cat eye on the lateral ankle. Yellow synthetic suede wraps the midfoot heel and lightweight Phylon midsole fitted with Zoom Air cushioning in the forefoot and heel. The mid-top is built on a black panther-paw outsole with herringbone rubber pods and a carbon fiber shank plate.,Jordan 13 Retro Del Sol
298,6,784,6374ff50c30ceb3748b48634,48,4.5837844933821845,I need a pair of carbon plated shoes ,Bringing back the mid-top that Michael wore during his 1997 championship campaign is the 2022 edition of the Air Jordan 12 Retro 'Playoff.' It features an essential two-tone color scheme featuring radiating stitched lines on the black leather upper and lizard-textured overlays in a contrasting white finish. Metallic silver eyelets are molded on while color-popped crimson accents land on the Jumpman-embroidered tongue and webbing heel loop. Full-length Zoom Air cushioning is underneath with a carbon fiber shank plate and a rubber outsole with herringbone traction pods under the forefoot and heel.,Jordan 12 Retro Playoffs (2022)
299,6,2400,6374fd9a03a96e36ed3d47ae,49,4.57687168743482,I need a pair of carbon plated shoes ,DISCLAIMER: There is manufacturer variance in this product. Not all pairs include the small red flag on the lateral side of shoe.,On The Roger Pro Kith White Ivory Black
300,7,1450,637501761cb69837c65302bb,0,9.028350969921188,Brooks trainers ,"Released on November 22 2014 to celebrate their fourth store location the BAIT x Brooke Chariot ""Centennial"" was available at BAIT Seattle on a first come-first served basis. As an extra incentive the first 100 people to purchase the shoes or a BAIT x K-Way jacket would be eligible to receive a free K-Way Klaude Klassic Jacket. Per usual BAIT also released a limited number of Centennial Brooks online through their online raffle system. Those selected were contacted with a private link to purchase the BAIT Centennials. Inspired by the Centennial Anniversary of Brooks the Centennial Chariots featured high-grade leather and pigskin suede on the upper in different hues of deep dark blue bluish-green and red. Cutting through the upper is the oversized Brooks logo in off-white giving it the look of a naturally aged white representative of the aging of the Brooks brand itself. ""Brooks"" is embossed on the rear heel tab and their signature labeling is present on the Chariot Centennial's tongue. The BAIT Centennials came with two pairs of waxed rope and two sets of waxed flat lace. Retailing at $120 the BAIT x Brooks Chariot ""Centennial"" was a simply yet sophisticated celebration of both Brooks' 100 anniversary and the beginning of the BAIT-Seattle story.",Brooks Chariot Bait Centennial
301,7,1493,637501761cb69837c65302e6,1,7.590941391398808,Brooks trainers ,Michael Kors Brooke Crossbody Bag Medium Light Cream Style Number 193599722405. Please note: A dust bag is not required or included for this item.,Michael Kors Brooke Crossbody Bag Medium Light Cream
302,7,2240,6374fd4b03a96e36ed3d1ba9,2,4.659756903298004,Brooks trainers ,The Air Trainer 1 PRM QS 'Superbowl' released to commemorate Super Bowl 50. The shoe's cracked upper emerges entirely in metallic gold including on the midfoot strap while the tooling appears in a more conventional black and white. A special graphic appears on the sockliner.,Nike Air Trainer 1 Super Bowl 50
303,7,181,6374feabeae4ab372ce3e76d,3,4.494881588002184,Brooks trainers ,Japanese brands ASICS and A Bathing Ape dropped this Bape x Gel Kayano Trainer in November 2015 alongside the Gel Lyte 5 colorway featuring the signature BAPE Desert Camo pattern on the bottom brown panels of suede overlays and the Tiger stripes in the lacing scheme.,ASICS Gel-Kayano Bape Brown Camo
304,7,1386,6374fd7803a96e36ed3d3bc5,4,4.442485705089254,Brooks trainers ,A 2017 release the Flyknit Trainer 2017 'OG' recreates one of the silhouette's OG looks. Released in Europe a month before arriving in North America the shoe's simple two-tone look combines black and white throughouts its patterned Flyknit upper supported by Flywire cables and a Phylon midsole.,Nike Flyknit Trainer White Black (2017)
305,7,2239,6374fd4b03a96e36ed3d1ba7,5,4.442485705089254,Brooks trainers ,The Air Trainer 1 Mid PRM QS 'Nike Knows' gives the nod to the iconic 1989 'Bo Knows' commercial which starred Bo Jackson. The shoe's patent leather upper is finished with an allover iridescent design while the tooling incorporates a white midsole and a translucent outsole.,Nike Air Trainer 1 Super Bowl Hologram
306,7,2244,6374fd4b03a96e36ed3d1bc2,6,4.244573334670107,Brooks trainers ,Paying tribute to that year's host city of Miami the Air Barrage Mid 'Super Bowl LIV' is a one-to-one remake of the 1995 trainer. Built with mesh and leather the shoe's Fir upper is overlaid by a black midfoot strap highlighted by orange hits on the branding. Underfoot the midsole houses Air for cushioning noted by the branding throughout.,Nike Air Barrage Mid Super Bowl LIV
307,7,1444,6374fd7903a96e36ed3d3c64,7,4.063542837628013,Brooks trainers ,This is the Nike Flyknit Trainer's initial October 2012 release presented in the traditional black and white colorway. The adaptive Flyknit upper which offers lightweight breathability displays black and white construction in the forefoot region supported by strong white on the heel. Contrasting black Flywire wires provide a lockdown fit while responsive Zoom Air cushioning is provided by a two-tone midsole.,Nike Flyknit Trainer White Black (2012)
308,7,81,6374feabeae4ab372ce3e630,8,3.9375895776329095,Brooks trainers ,Featuring a premium construction the Gel Kayano Trainer 21 'Monozukuri' features inspiration from Japanese craftsmanship. The shoe's upper is built with leather finished primarily in white and supported by a mono-sock construction and midfoot cage. Leather laces add to the design while securing the fit and decorative stitch detailing emerges throughout. Underfoot a FluidRide midsole provides cushioning working with visible Gel in the heel.,ASICS GEL-Kayano Trainer 21 Monozukuri
309,7,2255,6374fd4b03a96e36ed3d1be0,9,3.8578707353688118,Brooks trainers ,Released ahead of Super Bowl XLIX the Air Trainer 3 Premium 'Super Bowl' features a unique construction. Featuring distressed brown leather on the upper a Hot Lava heel cage brings color to the design while a black midfoot strap supports the fit. The nylon collar features a unique vibrant print while the Air-infused midsole gives way to a gum finish on the outsole.,Nike Air Trainer III Super Bowl (2015)
310,7,2027,6374febaeae4ab372ce3ec73,10,3.7077399361581067,Brooks trainers ,Tributing MTA subway trains in New York City the Saucony Shadow 6000 ALIFE features a white mesh upper with multicolor suede overlays that represent the iconic lines in the subway system. Reflective metallic Saucony insignia on the quarter panels ALIFE logos on the toe wraps and gum outsoles add the finishing touches to this collaborative trainer.The Saucony Shadow 6000 ALIFE released in December of 2021 and retailed for $150.,Saucony Shadow 6000 Alife (2022)
311,7,68,6374feabeae4ab372ce3e617,11,3.6720153976639076,Brooks trainers ,Based on the colors of Vivienne Westwood's orb logo the Vivienne Westwood x Gel DS Trainer OG 'Multicolor' released as part of a collaboration with the British fashion designer. The shoe's upper is built with a mix of mesh suede and leather with the black base accented by hits of red blue and yellow with 3M reflective detailing on the Tiger stripes. The signature orb logo appears on the heel with co-branding on the insole. A Gel midsole and rubber outsole provide cushioning and traction.,ASICS Gel-DS Trainer Vivienne Westwood
312,7,1272,6374fd7803a96e36ed3d38f1,12,3.503244405401398,Brooks trainers ,The Comme des Garçons Homme Plus x Air Carnivore 'White' debuted at Comme des Garçons' Spring/Summer 2021 runway show in Tokyo reviving the 1993 trainer. The shoe's upper is built with a mix of mesh and synthetic leather finished in white and secured by adjustable straps. A high-cut neoprene collar supports the fit while the heel adds 'Comme des Garçons Homme Plus' in contrasting black. Underfoot Air in the forefoot and heel of the phylon midsole provides cushioning.,Nike Air Carnivore Comme des Garcons Homme Plus White
313,7,406,6374ff4bc30ceb3748b485bb,13,3.4092286394496965,Brooks trainers ,Taking cues from the 1974 original silhouette with an essential two-tone pallete is the Nike Waffle Trainer 2 'White Black.' The upper pairs a white nylon base with off-white suede overlays at the forefoot and heel. Black accents are seen on the leather Swoosh and heel tab stamped with a Nike wordmark in simple white block lettering with additional Nike branding decorating the woven tag looped over the exposed foam tongue. The crisp white foam midsole is supported by a black waffle-traction rubber outsole.,Nike Waffle Trainer 2 White Black
314,7,643,6374fd6e03a96e36ed3d344b,14,3.4092286394496965,Brooks trainers ,Bringing back the 1993 cross-trainer the Comme des Garçons Homme Plus x Air Carnivore 'Black' debuted at Comme des Garçons' Spring/Summer 2021 runway show in Tokyo. Appearing in all black the shoe's upper is built with a mesh base overlaid by tonal nubuck at the toe and heel with a high-cut neoprene collar supporting the design. A branded midfoot strap secures the fit and adds 3M reflective detailing while the heel contrasts the look with 'Comme des Garçons Homme Plus' in white.,Nike Air Carnivore Comme des Garcons Homme Plus Black
315,7,1384,6374fd7803a96e36ed3d3bc3,15,3.263269291283897,Brooks trainers ,The Nike Waffle Trainer 2 ‘White Light Smoke Grey Gym Red’ brings vintage running style to a casual silhouette made for everyday wear. Textured white textile is utilized on the upper bolstered with grey hairy suede overlays and accented with a crimson leather Swoosh. ‘Nike Athletics Club’ branding decorates a grey fleece insole red leather heel tab and a woven tag looped over an exposed foam tongue. The sneaker rests on a wedge-shaped foam midsole supported underfoot by a waffle-traction rubber outsole.,Nike Waffle Trainer 2 Athletic Club White Gym Red
316,7,2297,6374fd9903a96e36ed3d4481,16,2.982364475041278,Brooks trainers ,Debuted as a cross-training shoe for use in multiple sports the Air Trainer 1 has become a lifestyle staple. Originally designed by Tinker Hatfield Travis Scott offers a unique take via altering key parts of the shoe. Textile and nubuck comprise the upper in Light Chocolate and Archaeo Brown with Scott's signature reverse Swoosh appearing on the medial side of the shoe. 'Cactus Corporation' branding elements appear on the tongue and back heel counter where a zippered stash pocket is found. The Houston rapper offers unique takes across the shoe including a removable ripstop shroud that can be snapped onto the upper for protection against the elements and a reworked outsole that feature rows of nubs for grippy traction.,Nike Air Trainer 1 SP Travis Scott Wheat
317,7,2295,6374fd9903a96e36ed3d447c,17,2.9364066173540584,Brooks trainers ,Travis Scott works with Nike Sportswear on slight redesign of the classic Air Trainer 1. Replacing the traditional leather build and familiar panels Scott opts for a textile finish in Grey Haze hue. 'Cactus Corporation' appears on the forefoot strap and back heel area where a zippered stash pocket can be found. Scott's signature reverse Swoosh is found on the medial side and Cactus Jack branding appears on the perforated nubuck tongue. Tiny holes can be found all over the upper which are attachment points for a removable ripstop shroud (that can be stored in the pocket when not in use). Finally the midsole shape stays the same but the outsole traction is covered with rows of little nubs forming a unique grippy pattern.,Nike Air Trainer 1 SP Travis Scott Grey Haze
318,8,2261,6374fd4b03a96e36ed3d1c0a,0,7.5763183282728495,Adidas boost running shoes ,The Iniki Runner draws its design from 70s running shoes using updated adidas technology. The mesh top is flanked by suede panels on the toe heel and laces with a complete length Boost midsole underfoot.,adidas Iniki Runner Super Purple (W)
319,8,226,6374ff4bc30ceb3748b482fa,1,7.188253943454624,Adidas boost running shoes ,Featuring branding elements from Pharrell's streetwear brand Nigo and Sk8thing is the BBC Ice Cream x Pharrell x adidas NMD Human Race 'Running Dog.' This slip-on features a lush green Primeknit textile upper with BBC's Running Dog logo embroidered across the vamp of the right and left shoe. Mismatched Ice Cream and adidas branding is stamped on the contrasting brown leather heel tabs with a full-length Boost midsole.,adidas NMD Hu Pharrell x Billionaire Boys Club Running Dog Green
320,8,1791,6374fd8803a96e36ed3d3e5e,2,6.954834556369506,Adidas boost running shoes ,The UltraBoost Clima Limited ‘Carbon’ pairs adidas’ Boost cushioning with Clima cooling technology utilizing an open-weave upper with moisture-wicking fibers that allow the foot to stay dry and cool. The running shoe’s black Primeknit construction is matched by a flexible midfoot cage and molded heel counter along with a Boost midsole coated in black.,adidas Ultra Boost Clima Black
321,8,1943,6374fd8803a96e36ed3d3f76,3,6.854870958392602,Adidas boost running shoes ,From the NCAA pack is the adidas UltraBoost 21 'Mississippi State' paying homage toe the Bulldogs. The upper partially features recycled Parley Ocean Plastic and the Team Maroon is in the three-stripes and external heel counter. 'Hail State' is on the right sockliner with the woven heel tag having dual adidas and Mississippi State branding. Mismatched chenille tongue tags have the adidas logo and the Bully's. This running shoe also consists of a Boost midsole with a Continental rubber outsole with adidas' LEP system for a faster response.,adidas Ultra Boost 21 Mississippi
322,8,1817,6374fd8803a96e36ed3d3e92,4,6.7754150928164725,Adidas boost running shoes ,Show your Indiana love in the adidas UltraBoost 21 'Indiana' running shoe. The Primeknit upper is made partially with recycled Parley Ocean Plastic and built on top a full-length Boost midsole and Stretchweb Continental rubber outsole. On the tongue are chenille mismatched tags with classic adidas branding on the right shoe and the IU logo on the other. Both elements are repeated on the heel tag and the sockliner gives has a blurb from Indiana's fight song reading 'Never Daunted.',adidas Ultra Boost 21 Indiana
323,8,1774,6374fd8803a96e36ed3d3e39,5,6.676891597513131,Adidas boost running shoes ,The UltraBoost 4.0 ‘White Multicolor’ features a lively colorway on adidas’ performance running shoe providing vibrancy to match the shoe's engineering. A Primeknit upper woven with multicolored yarns stand out as does a pristine Cloud White midfoot cage and a matching molded heel counter. A classic white Boost midsole delivers underfoot support and cushioning.,adidas Ultra Boost 4.0 White Multi-Color 2
324,8,1645,6374fd8803a96e36ed3d3d14,6,6.61369548188384,Adidas boost running shoes ,The Ivy Park x adidas UltraBoost OG 'Halls of Ivy' is part of the fifth collaborative collection with the athleisure brand co-founded by Beyoncé. Giving the running shoe a monochrome neon green makeover it features drawcord lacing that secures the flexible Primeknit upper bolstered with a molded midfoot cage and external heel counter. The sockliner includes both adidas and Ivy Park branding while the shoe is built on a full-length Boost midsole reinforced by a Stretchweb Continental rubber outsole.,adidas Ultra Boost OG Beyonce Ivy Park Solar Green
325,8,1674,6374fd8803a96e36ed3d3d4f,7,6.217508408989319,Adidas boost running shoes ,The Parley x UltraBoost 3.0 Limited ‘Night Navy’ continues adidas’ partnership with Parley for the Oceans an environmental organization dedicated to reducing ocean plastic pollution. The running shoe features a Primeknit upper in navy blue with some of the yarns made from recycled ocean waste. A contrasting white full-length Boost midsole delivers responsive cushioning underfoot.,adidas Ultra Boost 3.0 Parley Night Navy
326,8,1794,6374fd8803a96e36ed3d3e64,8,6.152598625945499,Adidas boost running shoes ,atmos teamed up with adidas to create the atmos x UltraBoost 1.0 Uncaged 'Cloud White.' The shoe's lightweight running construction emerges almost entirely in white with the Primeknit construction of the upper highlighted by metallic silver branding on the side wall. A tonal external heel counter provides stability while underfoot full-length Boost provides cushioning. A Continental rubber outsole is included for traction.,adidas Ultra Boost DNA atmos
327,8,1610,6374fd8803a96e36ed3d3cb1,9,6.089030135316799,Adidas boost running shoes ,Presented in November 2019 the adidas UltraBoost Leather resurfaces the revolutionary running shoe a revamp that is influenced by with streetwear. This variant is clad in a streamlined triple-black palette throughout the upper the stitched Three-Stripes cage and the heel cup. Signature branding emblazons across the tongue and along the counter. A tonal Boost midsole and Continental Rubber outsole speak to the elevated engineering providing shock absorption and grip.,adidas Ultra Boost Leather Black
328,8,1621,6374fd8803a96e36ed3d3cd7,10,6.026761787662066,Adidas boost running shoes ,Inspired by adidas' running heritage the UltraBoost 1.0 DNA 'ZX 9000' sports a vibrant look modeled after the OG ZX 9000. Built with Primeknit that incorporates the same woven construction as the 2015 UltraBoost the shoe's upper is secured by a Three-Stripes lacing cage and external heel counter while full-length Boost in off-white offers cushioning underfoot. Continental rubber on the outsole provides traction.,adidas Ultra Boost DNA 1.0 ZX 9000
329,8,1830,6374fd8803a96e36ed3d3eb6,11,6.026761787662066,Adidas boost running shoes ,The official shoe of adidas' 2018 Run for the Oceans campaign the Parley x UltraBoost 'Deep Ocean Blue' was created using recycled ocean plastic. The Legend Ink Primeknit upper is inspired by the Mariana Trench the deepest natural trench on the planet with a complementary black lacing cage and heel counter supporting the fit. A white Boost midsole and Continental rubber outsole complete the look.,adidas Ultra Boost 4.0 Parley Legend Ink
330,8,1729,6374fd8803a96e36ed3d3de9,12,5.9657540997299545,Adidas boost running shoes ,The adidas UltraBoost Leather imbues the premium running shoe with a retool reflecting modern streetwear. Issued in November 2019 this variant's optimized upper flaunts the Three-Stripes logo stitched on the classic midfoot cage a reinforced toe box and durable counter. Specialized logotypes adorn the tongue and heel. A bouncy Boost midsole and Continental Rubber outsole offer support and cutting-edge style.,adidas Ultra Boost Leather White
331,8,1810,6374fd8803a96e36ed3d3e80,13,5.950337792599912,Adidas boost running shoes ,The UltraBoost 'Made To Be Remade' brings a clean colorway to its running construction as part of a sustainable effort. As a result the shoe's Primeknit upper is undyed and forgoes harmful glues while the construction itself is seamless to promote a sock-like fit. The tongue includes a QR code which can be scanned at the end of the shoe's life cycle allowing adidas to reclaim the materials and build a new pair. Underfoot a Boost midsole offers cushioning with a TPU outsole included for traction.,adidas Ultra Boost Made To Be Remade Primeblue
332,8,3059,6374fd9603a96e36ed3d4052,14,5.905969170971541,Adidas boost running shoes ,The adidas NMD_R1 V2 'OG' instills the legendary running shoe with a modern style and tech overhaul. The sneaker released in November 2019 features a black Primeknit upper stabilized with a sculpted heel clip and a pull tab a branded panel overlaying the Three-Stripes and utility-inspired laces. Bolstered with security inserts its duo-colored Boost midsole brings to mind the classic design from 2015.,adidas NMD V2 Core Black Carbon
333,8,1865,6374fd8803a96e36ed3d3ee9,15,5.847370605023076,Adidas boost running shoes ,The adidas UltraBoost 4.0 sneaker designed by Ben Herath is an innovative running shoe built with ventilated Primeknit material in Core Black. The breathable bootie upper dappled with white allows for increased movement and support. Housed in the midsole is responsive Boost cushioning improved by a secure Torsion System and midfoot cage. Underfoot traction arrives via geometric patterns that comprise the two-part Stretchweb and Continental outsole.,adidas Ultra Boost 4.0 Black White Speckle
334,8,1734,6374fd8803a96e36ed3d3df1,16,5.800113770339969,Adidas boost running shoes ,This first iteration of the Adidas Ultra Boost runner was introduced in September 2015 with a militant olive green colorway. The top and mid-foot structure of the shoe Primeknit are completed in different shades of green contrasting discreet orange on the adidas trefoil tongue tags. The white boost which provides energy return and a padded ride is shielded against a black rubber outsole.,adidas Ultra Boost 1.0 Base Green Olive
